GO.ID,Term,Annotated,Significant,Expected,classic
GO:0035740,CD8-positive, alpha-beta T cell prolifer...,1,0,0,1.00000
GO:0035743,CD4-positive, alpha-beta T cell cytokine...,8,0,0.02,1.00000
GO:0035745,T-helper 2 cell cytokine production,8,0,0.02,1.00000
GO:0035747,natural killer cell chemotaxis,1,0,0,1.00000
GO:0035750,protein localization to myelin sheath ab...,3,0,0.01,1.00000
GO:0035751,regulation of lysosomal lumen pH,19,0,0.05,1.00000
GO:0035752,lysosomal lumen pH elevation,4,0,0.01,1.00000
GO:0035754,B cell chemotaxis,2,0,0.01,1.00000
GO:0035767,endothelial cell chemotaxis,41,0,0.11,1.00000
GO:0035773,insulin secretion involved in cellular r...,64,0,0.18,1.00000
GO:0035774,positive regulation of insulin secretion...,32,0,0.09,1.00000
GO:0035775,pronephric glomerulus morphogenesis,4,0,0.01,1.00000
GO:0035790,platelet-derived growth factor receptor-...,2,0,0.01,1.00000
GO:0035791,platelet-derived growth factor receptor-...,27,0,0.07,1.00000
GO:0035794,positive regulation of mitochondrial mem...,36,0,0.1,1.00000
GO:0035795,negative regulation of mitochondrial mem...,6,0,0.02,1.00000
GO:0035799,ureter maturation,9,0,0.02,1.00000
GO:0035803,egg coat formation,3,0,0.01,1.00000
GO:0035809,regulation of urine volume,19,0,0.05,1.00000
GO:0035810,positive regulation of urine volume,14,0,0.04,1.00000
GO:0035812,renal sodium excretion,22,0,0.06,1.00000
GO:0035813,regulation of renal sodium excretion,22,0,0.06,1.00000
GO:0035815,positive regulation of renal sodium excr...,13,0,0.04,1.00000
GO:0035821,modulation of process of another organis...,34,0,0.09,1.00000
GO:0035822,gene conversion,16,0,0.04,1.00000
GO:0035825,homologous recombination,56,0,0.15,1.00000
GO:0035844,cloaca development,14,0,0.04,1.00000
GO:0035845,photoreceptor cell outer segment organiz...,16,0,0.04,1.00000
GO:0035853,chromosome passenger complex localizatio...,3,0,0.01,1.00000
GO:0035854,eosinophil fate commitment,4,0,0.01,1.00000
GO:0035855,megakaryocyte development,32,0,0.09,1.00000
GO:0035860,glial cell-derived neurotrophic factor r...,4,0,0.01,1.00000
GO:0035864,response to potassium ion,37,0,0.1,1.00000
GO:0035865,cellular response to potassium ion,18,0,0.05,1.00000
GO:0035871,protein K11-linked deubiquitination,22,0,0.06,1.00000
GO:0035873,lactate transmembrane transport,1,0,0,1.00000
GO:0035874,cellular response to copper ion starvati...,1,0,0,1.00000
GO:0035881,amacrine cell differentiation,16,0,0.04,1.00000
GO:0035882,defecation rhythm,4,0,0.01,1.00000
GO:0035883,enteroendocrine cell differentiation,50,0,0.14,1.00000
GO:0035886,vascular associated smooth muscle cell d...,11,0,0.03,1.00000
GO:0035887,aortic smooth muscle cell differentiatio...,3,0,0.01,1.00000
GO:0035890,exit from host,27,0,0.07,1.00000
GO:0035891,exit from host cell,27,0,0.07,1.00000
GO:0035898,parathyroid hormone secretion,11,0,0.03,1.00000
GO:0035900,response to isolation stress,5,0,0.01,1.00000
GO:0035902,response to immobilization stress,12,0,0.03,1.00000
GO:0035904,aorta development,75,0,0.21,1.00000
GO:0035905,ascending aorta development,1,0,0,1.00000
GO:0035907,dorsal aorta development,10,0,0.03,1.00000
GO:0035909,aorta morphogenesis,43,0,0.12,1.00000
GO:0035910,ascending aorta morphogenesis,1,0,0,1.00000
GO:0035912,dorsal aorta morphogenesis,1,0,0,1.00000
GO:0035922,foramen ovale closure,1,0,0,1.00000
GO:0035924,cellular response to vascular endothelia...,45,0,0.12,1.00000
GO:0035927,RNA import into mitochondrion,7,0,0.02,1.00000
GO:0035928,rRNA import into mitochondrion,6,0,0.02,1.00000
GO:0035929,steroid hormone secretion,12,0,0.03,1.00000
GO:0035930,corticosteroid hormone secretion,9,0,0.02,1.00000
GO:0035933,glucocorticoid secretion,9,0,0.02,1.00000
GO:0035934,corticosterone secretion,2,0,0.01,1.00000
GO:0035936,testosterone secretion,2,0,0.01,1.00000
GO:0035964,COPI-coated vesicle budding,1,0,0,1.00000
GO:0035965,cardiolipin acyl-chain remodeling,4,0,0.01,1.00000
GO:0035966,response to topologically incorrect prot...,215,0,0.59,1.00000
GO:0035967,cellular response to topologically incor...,173,0,0.48,1.00000
GO:0035970,peptidyl-threonine dephosphorylation,9,0,0.02,1.00000
GO:0035971,peptidyl-histidine dephosphorylation,1,0,0,1.00000
GO:0035973,aggrephagy,6,0,0.02,1.00000
GO:0035977,protein deglycosylation involved in glyc...,5,0,0.01,1.00000
GO:0035983,response to trichostatin A,16,0,0.04,1.00000
GO:0035984,cellular response to trichostatin A,16,0,0.04,1.00000
GO:0035988,chondrocyte proliferation,13,0,0.04,1.00000
GO:0035989,tendon development,4,0,0.01,1.00000
GO:0035990,tendon cell differentiation,3,0,0.01,1.00000
GO:0035992,tendon formation,3,0,0.01,1.00000
GO:0035993,deltoid tuberosity development,2,0,0.01,1.00000
GO:0035994,response to muscle stretch,44,0,0.12,1.00000
GO:0035995,detection of muscle stretch,34,0,0.09,1.00000
GO:0035998,7,8-dihydroneopterin 3'-triphosphate bio...,2,0,0.01,1.00000
GO:0035999,tetrahydrofolate interconversion,8,0,0.02,1.00000
GO:0036003,positive regulation of transcription fro...,30,0,0.08,1.00000
GO:0036005,response to macrophage colony-stimulatin...,15,0,0.04,1.00000
GO:0036006,cellular response to macrophage colony-s...,15,0,0.04,1.00000
GO:0036010,protein localization to endosome,49,0,0.14,1.00000
GO:0036011,imaginal disc-derived leg segmentation,136,0,0.38,1.00000
GO:0036015,response to interleukin-3,1,0,0,1.00000
GO:0036016,cellular response to interleukin-3,1,0,0,1.00000
GO:0036017,response to erythropoietin,5,0,0.01,1.00000
GO:0036018,cellular response to erythropoietin,5,0,0.01,1.00000
GO:0036022,limb joint morphogenesis,4,0,0.01,1.00000
GO:0036031,recruitment of mRNA capping enzyme to RN...,2,0,0.01,1.00000
GO:0036035,osteoclast development,30,0,0.08,1.00000
GO:0036037,CD8-positive, alpha-beta T cell activati...,1,0,0,1.00000
GO:0036046,protein demalonylation,1,0,0,1.00000
GO:0036048,protein desuccinylation,1,0,0,1.00000
GO:0036065,fucosylation,61,0,0.17,1.00000
GO:0036066,protein O-linked fucosylation,7,0,0.02,1.00000
GO:0036071,N-glycan fucosylation,27,0,0.07,1.00000
GO:0036072,direct ossification,3,0,0.01,1.00000
GO:0036075,replacement ossification,63,0,0.17,1.00000
GO:0036085,GDP-fucose import into Golgi lumen,2,0,0.01,1.00000
GO:0036089,cleavage furrow formation,15,0,0.04,1.00000
GO:0036090,cleavage furrow ingression,2,0,0.01,1.00000
GO:0036091,positive regulation of transcription fro...,1,0,0,1.00000
GO:0036093,germ cell proliferation,5,0,0.01,1.00000
GO:0036098,male germ-line stem cell population main...,10,0,0.03,1.00000
GO:0036099,female germ-line stem cell population ma...,143,0,0.39,1.00000
GO:0036100,leukotriene catabolic process,3,0,0.01,1.00000
GO:0036101,leukotriene B4 catabolic process,3,0,0.01,1.00000
GO:0036102,leukotriene B4 metabolic process,3,0,0.01,1.00000
GO:0036109,alpha-linolenic acid metabolic process,1,0,0,1.00000
GO:0036111,very long-chain fatty-acyl-CoA metabolic...,1,0,0,1.00000
GO:0036112,medium-chain fatty-acyl-CoA metabolic pr...,1,0,0,1.00000
GO:0036118,hyaluranon cable assembly,3,0,0.01,1.00000
GO:0036119,response to platelet-derived growth fact...,56,0,0.15,1.00000
GO:0036120,cellular response to platelet-derived gr...,49,0,0.14,1.00000
GO:0036124,histone H3-K9 trimethylation,17,0,0.05,1.00000
GO:0036135,Schwann cell migration,3,0,0.01,1.00000
GO:0036138,peptidyl-histidine hydroxylation,1,0,0,1.00000
GO:0036151,phosphatidylcholine acyl-chain remodelin...,7,0,0.02,1.00000
GO:0036152,phosphatidylethanolamine acyl-chain remo...,11,0,0.03,1.00000
GO:0036158,outer dynein arm assembly,17,0,0.05,1.00000
GO:0036159,inner dynein arm assembly,54,0,0.15,1.00000
GO:0036161,calcitonin secretion,1,0,0,1.00000
GO:0036170,filamentous growth of a population of un...,2,0,0.01,1.00000
GO:0036179,osteoclast maturation,2,0,0.01,1.00000
GO:0036213,contractile ring contraction,2,0,0.01,1.00000
GO:0036214,contractile ring localization,1,0,0,1.00000
GO:0036215,response to stem cell factor,7,0,0.02,1.00000
GO:0036216,cellular response to stem cell factor st...,7,0,0.02,1.00000
GO:0036228,protein localization to nuclear inner me...,3,0,0.01,1.00000
GO:0036230,granulocyte activation,301,0,0.83,1.00000
GO:0036245,cellular response to menadione,2,0,0.01,1.00000
GO:0036250,peroxisome transport along microtubule,1,0,0,1.00000
GO:0036255,response to methylamine,1,0,0,1.00000
GO:0036257,multivesicular body organization,40,0,0.11,1.00000
GO:0036258,multivesicular body assembly,29,0,0.08,1.00000
GO:0036260,RNA capping,16,0,0.04,1.00000
GO:0036261,7-methylguanosine cap hypermethylation,1,0,0,1.00000
GO:0036265,RNA (guanine-N7)-methylation,7,0,0.02,1.00000
GO:0036267,invasive filamentous growth,3,0,0.01,1.00000
GO:0036269,swimming behavior,14,0,0.04,1.00000
GO:0036289,peptidyl-serine autophosphorylation,6,0,0.02,1.00000
GO:0036290,protein trans-autophosphorylation,1,0,0,1.00000
GO:0036292,DNA rewinding,2,0,0.01,1.00000
GO:0036294,cellular response to decreased oxygen le...,204,0,0.56,1.00000
GO:0036295,cellular response to increased oxygen le...,5,0,0.01,1.00000
GO:0036296,response to increased oxygen levels,26,0,0.07,1.00000
GO:0036297,interstrand cross-link repair,31,0,0.09,1.00000
GO:0036301,macrophage colony-stimulating factor pro...,9,0,0.02,1.00000
GO:0036302,atrioventricular canal development,19,0,0.05,1.00000
GO:0036303,lymph vessel morphogenesis,22,0,0.06,1.00000
GO:0036306,embryonic heart tube elongation,1,0,0,1.00000
GO:0036309,protein localization to M-band,19,0,0.05,1.00000
GO:0036314,response to sterol,74,0,0.2,1.00000
GO:0036315,cellular response to sterol,49,0,0.14,1.00000
GO:0036323,vascular endothelial growth factor recep...,3,0,0.01,1.00000
GO:0036324,vascular endothelial growth factor recep...,8,0,0.02,1.00000
GO:0036334,epidermal stem cell homeostasis,9,0,0.02,1.00000
GO:0036335,intestinal stem cell homeostasis,141,0,0.39,1.00000
GO:0036342,post-anal tail morphogenesis,31,0,0.09,1.00000
GO:0036343,psychomotor behavior,38,0,0.1,1.00000
GO:0036344,platelet morphogenesis,32,0,0.09,1.00000
GO:0036351,histone H2A-K13 ubiquitination,1,0,0,1.00000
GO:0036352,histone H2A-K15 ubiquitination,1,0,0,1.00000
GO:0036353,histone H2A-K119 monoubiquitination,2,0,0.01,1.00000
GO:0036360,sorocarp stalk morphogenesis,4,0,0.01,1.00000
GO:0036367,light adaption,7,0,0.02,1.00000
GO:0036369,transcription factor catabolic process,1,0,0,1.00000
GO:0036371,protein localization to T-tubule,13,0,0.04,1.00000
GO:0036372,opsin transport,10,0,0.03,1.00000
GO:0036388,pre-replicative complex assembly,2,0,0.01,1.00000
GO:0036394,amylase secretion,13,0,0.04,1.00000
GO:0036395,pancreatic amylase secretion,13,0,0.04,1.00000
GO:0036415,regulation of tRNA stability,1,0,0,1.00000
GO:0036416,tRNA stabilization,1,0,0,1.00000
GO:0036438,maintenance of lens transparency,1,0,0,1.00000
GO:0036444,calcium import into the mitochondrion,10,0,0.03,1.00000
GO:0036446,myofibroblast differentiation,1,0,0,1.00000
GO:0036451,cap mRNA methylation,2,0,0.01,1.00000
GO:0036462,TRAIL-activated apoptotic signaling path...,31,0,0.09,1.00000
GO:0036465,synaptic vesicle recycling,119,0,0.33,1.00000
GO:0036466,synaptic vesicle recycling via endosome,4,0,0.01,1.00000
GO:0036471,cellular response to glyoxal,1,0,0,1.00000
GO:0036474,cell death in response to hydrogen perox...,28,0,0.08,1.00000
GO:0036476,neuron death in response to hydrogen per...,2,0,0.01,1.00000
GO:0036480,neuron intrinsic apoptotic signaling pat...,7,0,0.02,1.00000
GO:0036481,intrinsic apoptotic signaling pathway in...,1,0,0,1.00000
GO:0036483,neuron intrinsic apoptotic signaling pat...,1,0,0,1.00000
GO:0036484,trunk neural crest cell migration,2,0,0.01,1.00000
GO:0036486,ventral trunk neural crest cell migratio...,2,0,0.01,1.00000
GO:0036490,regulation of translation in response to...,6,0,0.02,1.00000
GO:0036491,regulation of translation initiation in ...,6,0,0.02,1.00000
GO:0036492,eiF2alpha phosphorylation in response to...,6,0,0.02,1.00000
GO:0036493,positive regulation of translation in re...,2,0,0.01,1.00000
GO:0036494,positive regulation of translation initi...,1,0,0,1.00000
GO:0036498,IRE1-mediated unfolded protein response,34,0,0.09,1.00000
GO:0036499,PERK-mediated unfolded protein response,7,0,0.02,1.00000
GO:0036500,ATF6-mediated unfolded protein response,5,0,0.01,1.00000
GO:0036503,ERAD pathway,106,0,0.29,1.00000
GO:0036506,maintenance of unfolded protein,4,0,0.01,1.00000
GO:0036507,protein demannosylation,17,0,0.05,1.00000
GO:0036508,protein alpha-1,2-demannosylation,17,0,0.05,1.00000
GO:0036509,trimming of terminal mannose on B branch,4,0,0.01,1.00000
GO:0036510,trimming of terminal mannose on C branch,4,0,0.01,1.00000
GO:0036511,trimming of first mannose on A branch,3,0,0.01,1.00000
GO:0036512,trimming of second mannose on A branch,3,0,0.01,1.00000
GO:0036514,dopaminergic neuron axon guidance,3,0,0.01,1.00000
GO:0036515,serotonergic neuron axon guidance,2,0,0.01,1.00000
GO:0036518,chemorepulsion of dopaminergic neuron ax...,1,0,0,1.00000
GO:0038001,paracrine signaling,1,0,0,1.00000
GO:0038003,G protein-coupled opioid receptor signal...,5,0,0.01,1.00000
GO:0038004,epidermal growth factor receptor ligand ...,8,0,0.02,1.00000
GO:0038007,netrin-activated signaling pathway,37,0,0.1,1.00000
GO:0038009,regulation of signal transduction by rec...,1,0,0,1.00000
GO:0038018,Wnt receptor catabolic process,1,0,0,1.00000
GO:0038026,reelin-mediated signaling pathway,7,0,0.02,1.00000
GO:0038027,apolipoprotein A-I-mediated signaling pa...,4,0,0.01,1.00000
GO:0038028,insulin receptor signaling pathway via p...,10,0,0.03,1.00000
GO:0038030,non-canonical Wnt signaling pathway via ...,2,0,0.01,1.00000
GO:0038031,non-canonical Wnt signaling pathway via ...,1,0,0,1.00000
GO:0038034,signal transduction in absence of ligand,60,0,0.17,1.00000
GO:0038060,nitric oxide-cGMP-mediated signaling pat...,2,0,0.01,1.00000
GO:0038063,collagen-activated tyrosine kinase recep...,5,0,0.01,1.00000
GO:0038065,collagen-activated signaling pathway,5,0,0.01,1.00000
GO:0038066,p38MAPK cascade,37,0,0.1,1.00000
GO:0038083,peptidyl-tyrosine autophosphorylation,114,0,0.31,1.00000
GO:0038084,vascular endothelial growth factor signa...,35,0,0.1,1.00000
GO:0038092,nodal signaling pathway,5,0,0.01,1.00000
GO:0038093,Fc receptor signaling pathway,107,0,0.3,1.00000
GO:0038094,Fc-gamma receptor signaling pathway,66,0,0.18,1.00000
GO:0038095,Fc-epsilon receptor signaling pathway,47,0,0.13,1.00000
GO:0038096,Fc-gamma receptor signaling pathway invo...,60,0,0.17,1.00000
GO:0038107,nodal signaling pathway involved in dete...,2,0,0.01,1.00000
GO:0038108,negative regulation of appetite by lepti...,2,0,0.01,1.00000
GO:0038109,Kit signaling pathway,7,0,0.02,1.00000
GO:0038123,toll-like receptor TLR1:TLR2 signaling p...,2,0,0.01,1.00000
GO:0038124,toll-like receptor TLR6:TLR2 signaling p...,7,0,0.02,1.00000
GO:0038127,ERBB signaling pathway,288,0,0.79,1.00000
GO:0038128,ERBB2 signaling pathway,32,0,0.09,1.00000
GO:0038154,interleukin-11-mediated signaling pathwa...,4,0,0.01,1.00000
GO:0038161,prolactin signaling pathway,8,0,0.02,1.00000
GO:0038163,thrombopoietin-mediated signaling pathwa...,2,0,0.01,1.00000
GO:0038165,oncostatin-M-mediated signaling pathway,24,0,0.07,1.00000
GO:0038166,angiotensin-activated signaling pathway,5,0,0.01,1.00000
GO:0038171,cannabinoid signaling pathway,6,0,0.02,1.00000
GO:0038179,neurotrophin signaling pathway,66,0,0.18,1.00000
GO:0038180,nerve growth factor signaling pathway,39,0,0.11,1.00000
GO:0038183,bile acid signaling pathway,1,0,0,1.00000
GO:0038185,intracellular bile acid receptor signali...,1,0,0,1.00000
GO:0038188,cholecystokinin signaling pathway,1,0,0,1.00000
GO:0038202,TORC1 signaling,36,0,0.1,1.00000
GO:0038203,TORC2 signaling,1,0,0,1.00000
GO:0039003,pronephric field specification,3,0,0.01,1.00000
GO:0039007,pronephric nephron morphogenesis,5,0,0.01,1.00000
GO:0039008,pronephric nephron tubule morphogenesis,5,0,0.01,1.00000
GO:0039017,pattern specification involved in pronep...,4,0,0.01,1.00000
GO:0039019,pronephric nephron development,11,0,0.03,1.00000
GO:0039020,pronephric nephron tubule development,7,0,0.02,1.00000
GO:0039021,pronephric glomerulus development,4,0,0.01,1.00000
GO:0039022,pronephric duct development,11,0,0.03,1.00000
GO:0039023,pronephric duct morphogenesis,5,0,0.01,1.00000
GO:0039506,modulation by virus of host molecular fu...,9,0,0.02,1.00000
GO:0039507,suppression by virus of host molecular f...,9,0,0.02,1.00000
GO:0039513,suppression by virus of host catalytic a...,9,0,0.02,1.00000
GO:0039516,modulation by virus of host catalytic ac...,9,0,0.02,1.00000
GO:0039519,modulation by virus of host autophagy,3,0,0.01,1.00000
GO:0039520,induction by virus of host autophagy,1,0,0,1.00000
GO:0039521,suppression by virus of host autophagy,2,0,0.01,1.00000
GO:0039526,modulation by virus of host apoptotic pr...,18,0,0.05,1.00000
GO:0039530,MDA-5 signaling pathway,29,0,0.08,1.00000
GO:0039532,negative regulation of viral-induced cyt...,17,0,0.05,1.00000
GO:0039533,regulation of MDA-5 signaling pathway,27,0,0.07,1.00000
GO:0039534,negative regulation of MDA-5 signaling p...,5,0,0.01,1.00000
GO:0039536,negative regulation of RIG-I signaling p...,8,0,0.02,1.00000
GO:0039650,suppression by virus of host cysteine-ty...,9,0,0.02,1.00000
GO:0039656,modulation by virus of host gene express...,18,0,0.05,1.00000
GO:0039657,suppression by virus of host gene expres...,18,0,0.05,1.00000
GO:0039689,negative stranded viral RNA replication,3,0,0.01,1.00000
GO:0039692,single stranded viral RNA replication vi...,11,0,0.03,1.00000
GO:0039694,viral RNA genome replication,25,0,0.07,1.00000
GO:0039702,viral budding via host ESCRT complex,29,0,0.08,1.00000
GO:0040001,establishment of mitotic spindle localiz...,80,0,0.22,1.00000
GO:0040002,collagen and cuticulin-based cuticle dev...,6,0,0.02,1.00000
GO:0040003,chitin-based cuticle development,23,0,0.06,1.00000
GO:0040009,regulation of growth rate,9,0,0.02,1.00000
GO:0040014,regulation of multicellular organism gro...,104,0,0.29,1.00000
GO:0040015,negative regulation of multicellular org...,9,0,0.02,1.00000
GO:0040016,embryonic cleavage,4,0,0.01,1.00000
GO:0040018,positive regulation of multicellular org...,59,0,0.16,1.00000
GO:0040019,positive regulation of embryonic develop...,13,0,0.04,1.00000
GO:0040020,regulation of meiotic nuclear division,29,0,0.08,1.00000
GO:0040024,dauer larval development,10,0,0.03,1.00000
GO:0040025,vulval development,28,0,0.08,1.00000
GO:0040026,positive regulation of vulval developmen...,24,0,0.07,1.00000
GO:0040028,regulation of vulval development,25,0,0.07,1.00000
GO:0040029,regulation of gene expression, epigeneti...,152,0,0.42,1.00000
GO:0040031,snRNA modification,7,0,0.02,1.00000
GO:0040034,regulation of development, heterochronic,40,0,0.11,1.00000
GO:0040035,hermaphrodite genitalia development,11,0,0.03,1.00000
GO:0040036,regulation of fibroblast growth factor r...,24,0,0.07,1.00000
GO:0040037,negative regulation of fibroblast growth...,11,0,0.03,1.00000
GO:0040038,polar body extrusion after meiotic divis...,8,0,0.02,1.00000
GO:0040040,thermosensory behavior,25,0,0.07,1.00000
GO:0042023,DNA endoreduplication,33,0,0.09,1.00000
GO:0042026,protein refolding,14,0,0.04,1.00000
GO:0042040,metal incorporation into metallo-molybdo...,2,0,0.01,1.00000
GO:0042044,fluid transport,44,0,0.12,1.00000
GO:0042045,epithelial fluid transport,19,0,0.05,1.00000
GO:0042048,olfactory behavior,153,0,0.42,1.00000
GO:0042051,compound eye photoreceptor development,229,0,0.63,1.00000
GO:0042052,rhabdomere development,9,0,0.02,1.00000
GO:0042053,regulation of dopamine metabolic process,8,0,0.02,1.00000
GO:0042058,regulation of epidermal growth factor re...,135,0,0.37,1.00000
GO:0042059,negative regulation of epidermal growth ...,44,0,0.12,1.00000
GO:0042060,wound healing,553,0,1.53,1.00000
GO:0042062,long-term strengthening of neuromuscular...,3,0,0.01,1.00000
GO:0042065,glial cell growth,5,0,0.01,1.00000
GO:0042066,perineurial glial growth,5,0,0.01,1.00000
GO:0042067,establishment of ommatidial planar polar...,190,0,0.52,1.00000
GO:0042069,regulation of catecholamine metabolic pr...,8,0,0.02,1.00000
GO:0042073,intraciliary transport,127,0,0.35,1.00000
GO:0042074,cell migration involved in gastrulation,80,0,0.22,1.00000
GO:0042078,germ-line stem cell division,10,0,0.03,1.00000
GO:0042088,T-helper 1 type immune response,11,0,0.03,1.00000
GO:0042092,type 2 immune response,11,0,0.03,1.00000
GO:0042093,T-helper cell differentiation,35,0,0.1,1.00000
GO:0042100,B cell proliferation,61,0,0.17,1.00000
GO:0042102,positive regulation of T cell proliferat...,33,0,0.09,1.00000
GO:0042104,positive regulation of activated T cell ...,2,0,0.01,1.00000
GO:0042113,B cell activation,179,0,0.49,1.00000
GO:0042116,macrophage activation,47,0,0.13,1.00000
GO:0042117,monocyte activation,14,0,0.04,1.00000
GO:0042118,endothelial cell activation,17,0,0.05,1.00000
GO:0042119,neutrophil activation,297,0,0.82,1.00000
GO:0042125,protein galactosylation,7,0,0.02,1.00000
GO:0042126,nitrate metabolic process,14,0,0.04,1.00000
GO:0042128,nitrate assimilation,10,0,0.03,1.00000
GO:0042129,regulation of T cell proliferation,75,0,0.21,1.00000
GO:0042130,negative regulation of T cell proliferat...,31,0,0.09,1.00000
GO:0042133,neurotransmitter metabolic process,48,0,0.13,1.00000
GO:0042135,neurotransmitter catabolic process,13,0,0.04,1.00000
GO:0042136,neurotransmitter biosynthetic process,35,0,0.1,1.00000
GO:0042137,sequestering of neurotransmitter,3,0,0.01,1.00000
GO:0042138,meiotic DNA double-strand break formatio...,1,0,0,1.00000
GO:0042144,vacuole fusion, non-autophagic,15,0,0.04,1.00000
GO:0042147,retrograde transport, endosome to Golgi,133,0,0.37,1.00000
GO:0042148,strand invasion,14,0,0.04,1.00000
GO:0042149,cellular response to glucose starvation,63,0,0.17,1.00000
GO:0042157,lipoprotein metabolic process,171,0,0.47,1.00000
GO:0042158,lipoprotein biosynthetic process,157,0,0.43,1.00000
GO:0042159,lipoprotein catabolic process,8,0,0.02,1.00000
GO:0042160,lipoprotein modification,2,0,0.01,1.00000
GO:0042161,lipoprotein oxidation,2,0,0.01,1.00000
GO:0042167,heme catabolic process,1,0,0,1.00000
GO:0042168,heme metabolic process,35,0,0.1,1.00000
GO:0042178,xenobiotic catabolic process,6,0,0.02,1.00000
GO:0042181,ketone biosynthetic process,32,0,0.09,1.00000
GO:0042182,ketone catabolic process,15,0,0.04,1.00000
GO:0042214,terpene metabolic process,3,0,0.01,1.00000
GO:0042219,cellular modified amino acid catabolic p...,49,0,0.14,1.00000
GO:0042220,response to cocaine,63,0,0.17,1.00000
GO:0042245,RNA repair,1,0,0,1.00000
GO:0042246,tissue regeneration,117,0,0.32,1.00000
GO:0042248,maintenance of polarity of follicular ep...,14,0,0.04,1.00000
GO:0042249,establishment of planar polarity of embr...,34,0,0.09,1.00000
GO:0042254,ribosome biogenesis,311,0,0.86,1.00000
GO:0042255,ribosome assembly,49,0,0.14,1.00000
GO:0042256,mature ribosome assembly,8,0,0.02,1.00000
GO:0042262,DNA protection,1,0,0,1.00000
GO:0042264,peptidyl-aspartic acid hydroxylation,2,0,0.01,1.00000
GO:0042265,peptidyl-asparagine hydroxylation,1,0,0,1.00000
GO:0042267,natural killer cell mediated cytotoxicit...,37,0,0.1,1.00000
GO:0042268,regulation of cytolysis,21,0,0.06,1.00000
GO:0042269,regulation of natural killer cell mediat...,18,0,0.05,1.00000
GO:0042271,susceptibility to natural killer cell me...,2,0,0.01,1.00000
GO:0042273,ribosomal large subunit biogenesis,63,0,0.17,1.00000
GO:0042274,ribosomal small subunit biogenesis,68,0,0.19,1.00000
GO:0042275,error-free postreplication DNA repair,1,0,0,1.00000
GO:0042276,error-prone translesion synthesis,16,0,0.04,1.00000
GO:0042278,purine nucleoside metabolic process,43,0,0.12,1.00000
GO:0042297,vocal learning,27,0,0.07,1.00000
GO:0042303,molting cycle,262,0,0.72,1.00000
GO:0042304,regulation of fatty acid biosynthetic pr...,51,0,0.14,1.00000
GO:0042306,regulation of protein import into nucleu...,55,0,0.15,1.00000
GO:0042307,positive regulation of protein import in...,30,0,0.08,1.00000
GO:0042308,negative regulation of protein import in...,8,0,0.02,1.00000
GO:0042309,homoiothermy,2,0,0.01,1.00000
GO:0042310,vasoconstriction,31,0,0.09,1.00000
GO:0042311,vasodilation,10,0,0.03,1.00000
GO:0042320,regulation of circadian sleep/wake cycle...,1,0,0,1.00000
GO:0042321,negative regulation of circadian sleep/w...,12,0,0.03,1.00000
GO:0042322,negative regulation of circadian sleep/w...,1,0,0,1.00000
GO:0042326,negative regulation of phosphorylation,447,0,1.23,1.00000
GO:0042331,phototaxis,13,0,0.04,1.00000
GO:0042332,gravitaxis,9,0,0.02,1.00000
GO:0042335,cuticle development,93,0,0.26,1.00000
GO:0042337,cuticle development involved in chitin-b...,10,0,0.03,1.00000
GO:0042338,cuticle development involved in collagen...,6,0,0.02,1.00000
GO:0042339,keratan sulfate metabolic process,31,0,0.09,1.00000
GO:0042340,keratan sulfate catabolic process,20,0,0.06,1.00000
GO:0042350,GDP-L-fucose biosynthetic process,5,0,0.01,1.00000
GO:0042351,'de novo' GDP-L-fucose biosynthetic proc...,4,0,0.01,1.00000
GO:0042352,GDP-L-fucose salvage,1,0,0,1.00000
GO:0042357,thiamine diphosphate metabolic process,12,0,0.03,1.00000
GO:0042359,vitamin D metabolic process,34,0,0.09,1.00000
GO:0042360,vitamin E metabolic process,3,0,0.01,1.00000
GO:0042361,menaquinone catabolic process,3,0,0.01,1.00000
GO:0042362,fat-soluble vitamin biosynthetic process,4,0,0.01,1.00000
GO:0042363,fat-soluble vitamin catabolic process,8,0,0.02,1.00000
GO:0042364,water-soluble vitamin biosynthetic proce...,40,0,0.11,1.00000
GO:0042368,vitamin D biosynthetic process,3,0,0.01,1.00000
GO:0042371,vitamin K biosynthetic process,1,0,0,1.00000
GO:0042373,vitamin K metabolic process,15,0,0.04,1.00000
GO:0042374,phylloquinone metabolic process,4,0,0.01,1.00000
GO:0042376,phylloquinone catabolic process,4,0,0.01,1.00000
GO:0042377,vitamin K catabolic process,4,0,0.01,1.00000
GO:0042386,hemocyte differentiation,178,0,0.49,1.00000
GO:0042387,plasmatocyte differentiation,161,0,0.44,1.00000
GO:0042395,ecdysis, collagen and cuticulin-based cu...,6,0,0.02,1.00000
GO:0042398,cellular modified amino acid biosyntheti...,75,0,0.21,1.00000
GO:0042401,cellular biogenic amine biosynthetic pro...,59,0,0.16,1.00000
GO:0042403,thyroid hormone metabolic process,41,0,0.11,1.00000
GO:0042407,cristae formation,9,0,0.02,1.00000
GO:0042412,taurine biosynthetic process,8,0,0.02,1.00000
GO:0042413,carnitine catabolic process,1,0,0,1.00000
GO:0042414,epinephrine metabolic process,2,0,0.01,1.00000
GO:0042415,norepinephrine metabolic process,18,0,0.05,1.00000
GO:0042416,dopamine biosynthetic process,13,0,0.04,1.00000
GO:0042417,dopamine metabolic process,51,0,0.14,1.00000
GO:0042418,epinephrine biosynthetic process,2,0,0.01,1.00000
