"gene" "baseMean" "log2FoldChange" "lfcSE" "svalue" "description" "feature"
"LOC105323290" 75.0758884830474 1.55655362620668 0.31843636816775 0.000244069773653297 "putative L-cysteine desulfhydrase 1" "genome"
"LOC105340880" 395.522663680515 1.55566752984433 0.146718979449596 2.07696541484064e-12 "dachshund homolog 1" "genome"
"LOC105324738" 167.517044286973 1.55301678824778 0.438986467198753 0.00358218106209798 "peroxidase-like protein isoform X2" "genome"
"LOC105336743" 17.8916789550284 1.55097615888982 0.397316650275024 0.00172112752453137 "acetylcholine receptor subunit beta" "genome"
"LOC117693101" 11.6652333017042 1.54999757155703 0.451570036429203 0.00429356174454876 "uncharacterized protein LOC117693101" "genome"
"LOC105331756" 48.8449980026016 1.54918154489525 0.446249613426238 0.00406223925327147 "apolipoprotein D" "genome"
"LOC105334041" 114.583954226589 1.54752814250007 0.396402432952417 0.00175700604017448 "mitogen-activated protein kinase kinase kinase 4" "genome"
"LOC109619616" 486.500840209645 1.54647870367223 0.426871047345815 0.00308840017604169 "uncharacterized protein LOC109619616" "genome"
"LOC105329457" 40.2504438402512 1.54282998428205 0.40811548615818 0.00241446983644496 "adenine DNA glycosylase" "genome"
"LOC105329556" 34.4581983736819 1.54181887571064 0.444645342255981 0.00416764528256231 "uncharacterized protein LOC105329556" "genome"
"LOC117691016" 130.804362369301 1.54089912832542 0.408827123170352 0.00248000382487327 "polyadenylate-binding protein 4-like" "genome"
"LOC105338848" 154.520568890223 1.54038411231654 0.301019086512904 0.000140762549961904 "multiple epidermal growth factor-like domains protein 10 isoform X2" "genome"
"LOC105324754" 230.721293660883 1.53938536131198 0.444084398044979 0.00418542432381662 "uncharacterized protein LOC105324754 isoform X2" "genome"
"LOC117689769" 139.673757689936 1.53552590717344 0.291321517517058 0.000100700627968513 "uncharacterized protein LOC117689769" "genome"
"LOC105324426" 12.2231254361047 1.53547084604629 0.304764139273178 0.000185505939174099 "prostaglandin E2 receptor EP4 subtype" "genome"
"LOC105336976" 56.7128273037985 1.53345920363277 0.426910498127738 0.00343656954277291 "actophorin" "genome"
"LOC117683436" 136.466549930344 1.53126581893389 0.441867166672586 0.00425738348986615 "uncharacterized protein YqhO-like" "genome"
"LOC105334618" 16.2627649692088 1.53056582771028 0.390789954643728 0.0018517905381713 "uncharacterized protein LOC105334618" "genome"
"LOC105327373" 55.8476915354673 1.52776057430958 0.29924670835554 0.000153454109390598 "sodium/hydrogen exchanger 10 isoform X1" "genome"
"LOC105327611" 21.5937018377587 1.52660279261328 0.370068550396071 0.00118566775638962 "filamin-A" "genome"
"LOC105320077" 140.039500274317 1.52542415882459 0.423204109367352 0.00340468703564741 "protein FAM221A-like" "genome"
"LOC105320545" 148.294059274645 1.52503661679599 0.351721327149448 0.000748089293476508 "metaxin-2" "genome"
"LOC105336753" 164.698279881418 1.52238527727192 0.402557468216969 0.0025202669257808 "uncharacterized protein LOC105336753" "genome"
"LOC117680557" 265.544978901597 1.51860160138122 0.38802058137647 0.00196041159982833 "multiple epidermal growth factor-like domains protein 10 isoform X2" "genome"
"LOC105341659" 77.1639128202892 1.51633177729562 0.181131897403484 8.27601516790911e-09 "uncharacterized protein LOC105341659" "genome"
"LOC117688543" 53.3080941244523 1.50662043578482 0.368677114944493 0.00134086685820869 "multiple epidermal growth factor-like domains protein 10" "genome"
"LOC105334338" 22.8230969725746 1.50473103683937 0.433091746244444 0.00449533196767692 "glutathione S-transferase 1-like isoform X2" "genome"
"LOC117687165" 53.1943481285064 1.50357452703122 0.363988517186267 0.00125678469246072 "uncharacterized protein LOC117687165" "genome"
"LOC105329384" 20.1998400487321 1.50285990108145 0.405019274048225 0.0029360900552596 "uncharacterized protein LOC105329384" "genome"
"LOC105332883" 47.6932250451214 -1.50088842675456 0.40845461626861 0.00316635117930044 "targeting protein for Xklp2 homolog isoform X1" "genome"
"LOC105332193" 18.35485352186 -1.51144892616438 0.210440957974549 4.65846595289641e-07 "actin, cytoplasmic" "genome"
"LOC117686041" 154.852157882905 -1.53829694723816 0.368473141195314 0.00102556713884251 "uncharacterized protein LOC117686041" "genome"
"LOC105340198" 12.5892452553704 -1.53929638104445 0.361311602265975 0.000851257586377902 "chloride intracellular channel protein 4" "genome"
"LOC105341931" 38.5599490037235 -1.54412873815547 0.407608322165078 0.00236276561967086 "ras-related protein Rab-11A" "genome"
"LOC105342336" 25.3110892331617 -1.5705158750343 0.39514640957616 0.00138406525786375 "uncharacterized protein LOC105342336" "genome"
"LOC117692303" 97.00784813077 -1.57930637655698 0.38947910467926 0.0011563844589314 "uncharacterized protein LOC117692303 isoform X1" "genome"
"LOC105332942" 10.1139585207721 -1.62633061686051 0.415854393279784 0.00131935354885282 "uncharacterized protein LOC105332942" "genome"
"LOC117684442" 10.8014434505048 -1.63477930541869 0.497651146825944 0.0046819862232245 "integumentary mucin C.1-like isoform X2" "genome"
"LOC117691059" 24.7457080675544 -1.64038758220463 0.402170228540142 0.000909781951982643 "uncharacterized protein LOC117691059" "genome"
"LOC105335071" 75.4871346991535 -1.65557266353144 0.329133634125256 0.000106639663453971 "uncharacterized protein LOC105335071" "genome"
"LOC117686033" 35.2598437093752 -1.6625110230079 0.395740745345868 0.000666737695954164 "sterile alpha motif domain-containing protein 9-like" "genome"
"LOC105322191" 71.9754763372318 -1.6739681376406 0.406161483919626 0.000732693077785591 "uncharacterized protein LOC105322191" "genome"
"LOC105347974" 62.7883857409526 -1.68767446873771 0.526997347250688 0.00491011158288612 "G2/mitotic-specific cyclin-B3" "genome"
"LOC117684408" 22.023760551498 -1.69794567132132 0.328393318497333 6.16473154065681e-05 "F-box only protein 4-like" "genome"
"LOC105341293" 9.82030104845706 -1.70543218141905 0.260276156392116 9.56477907645194e-07 "uncharacterized protein LOC105341293" "genome"
"LOC117686337" 47.7758784804371 -1.71862952957503 0.409385835516427 0.00059761516207228 "ankyrin repeat domain-containing protein 17-like" "genome"
"LOC105320186" 60.5963305344969 -1.72400749768919 0.466050260453745 0.00162543923511524 "arylsulfatase B isoform X1" "genome"
"LOC117692016" 12.876651799 -1.73363859333341 0.476335411069659 0.0019000407239715 "putative nuclease HARBI1" "genome"
"LOC105320221" 23.4384023766863 -1.73993832193784 0.379844683819238 0.000253673370088584 "uncharacterized protein LOC105320221" "genome"
"LOC105321189" 196.101897452963 -1.74134302477276 0.419297234666725 0.000616211507427336 "putative glutathione-specific gamma-glutamylcyclotransferase 2" "genome"
"LOC105317809" 38.3125671511439 -1.74880571341128 0.539162166063598 0.00409724173672848 "rho GTPase-activating protein 11B isoform X2" "genome"
"LOC117691785" 29.7780313399603 -1.75843176919702 0.521716686276446 0.00310392950463024 "uncharacterized protein LOC117691785" "genome"
"LOC105341115" 53.6805421633266 -1.79349974407323 0.544791035513734 0.00346856486738854 "uncharacterized protein LOC105341115" "genome"
"LOC105333462" 185.306950469659 -1.80449569424643 0.147222909731665 1.48885395902019e-17 "nacrein-like protein" "genome"
"LOC105346049" 7.16894291244616 -1.80847922022689 0.428188438715929 0.0004768841983508 "von Willebrand factor A domain-containing protein 7" "genome"
"LOC117687019" 30.3736349055551 -1.82595756189791 0.574840185210964 0.00407976021720907 "uncharacterized protein LOC117687019 isoform X2" "genome"
"LOC105342886" 11.8139448838633 -1.83080531452246 0.497883089024964 0.00133008756799116 "uncharacterized protein LOC105342886 isoform X1" "genome"
"LOC105336341" 15.9257370724599 -1.83350483747676 0.357483575139713 3.39851464302897e-05 "pancreatic triacylglycerol lipase" "genome"
"LOC109617052" 34.7461726338264 -1.84079929020104 0.339635197378575 1.50464969110076e-05 "uncharacterized protein LOC109617052" "genome"
"LOC105329537" 18.8176939093366 -1.8562312675037 0.553774378816006 0.00275806019776975 "putative mediator of RNA polymerase II transcription subunit 26 isoform X1" "genome"
"LOC117682171" 39.6446067540159 -1.86235444936886 0.55282882234062 0.00264467472602715 "THAP domain-containing protein 1 B-like" "genome"
"LOC117681641" 21.4960101781975 -1.88802091381646 0.490524623936597 0.000810997368890348 "uncharacterized protein LOC117681641" "genome"
"LOC117681640" 24.1115418377042 -1.89092031997661 0.48364691647053 0.00070229415260053 "uncharacterized protein LOC117681640" "genome"
"LOC105345421" 24.0839426280635 -1.89700248041009 0.482677935475984 0.000673656824076996 "uncharacterized protein LOC105345421" "genome"
"LOC105320768" 24.0839426280635 -1.89700248041009 0.482677935475984 0.000680539439650367 "uncharacterized protein LOC105320768" "genome"
"LOC105335268" 10.8745699783836 -1.89937628071092 0.271006517843148 7.82632353621063e-08 "EGF-like domain-containing protein 2 isoform X1" "genome"
"LOC117681642" 21.4906278246927 -1.90923446741404 0.480456280802216 0.000634777373841912 "uncharacterized protein LOC117681642" "genome"
"LOC105349185" 7.27817199049224 -1.95091619926015 0.57936186234178 0.00231119953027002 "ADP-ribosylation factor" "genome"
"LOC117682897" 19.5186378776237 -1.95468887473973 0.463322625137188 0.000336672219400739 "uncharacterized protein LOC117682897" "genome"
"LOC117684555" 7.68385436815352 -1.95626399027253 0.53271077911098 0.00109007923080607 "ADP-ribosylation factor-like" "genome"
"LOC105345604" 10.436500271948 -1.98448248325055 0.30340098744164 1.99842843111419e-07 "peptidyl-prolyl cis-trans isomerase B" "genome"
"LOC105329321" 8.8975174153135 -1.99574919105231 0.503136852694759 0.000540078812142474 "uncharacterized protein LOC105329321" "genome"
"LOC105342186" 1313.01213576669 -2.00578121672806 0.362075848526377 6.59812008762408e-06 "apolipophorins-like" "genome"
"LOC105318645" 12.395063404406 -2.01550682506645 0.38958929732051 1.63195829677012e-05 "myb-like protein X isoform X1" "genome"
"LOC117685375" 162.562793736912 -2.02330758660041 0.491388509050077 0.000373369654828405 "uncharacterized protein LOC117685375 isoform X2" "genome"
"LOC117682356" 42.9539949352127 -2.04786775156303 0.495601242314492 0.00034453025028197 "ryncolin-4-like" "genome"
"LOC117687307" 15.3900240655757 -2.06143391224405 0.397780448107559 1.39144617419169e-05 "uncharacterized protein LOC117687307" "genome"
"LOC105339464" 14.5449594044076 -2.09720536500483 0.38253770892357 6.08885587733138e-06 "leucine-rich repeat transmembrane neuronal protein 3" "genome"
"LOC105342035" 4519.08646955351 -2.1522372933947 0.320821411753926 6.57287888695294e-08 "uncharacterized protein LOC105342035" "genome"
"LOC105324323" 9.65439132631304 -2.16553878255457 0.273977451856477 4.74785036580802e-10 "GTP-binding protein SAR1 isoform X1" "genome"
"LOC117686971" 20.6615684780498 -2.18972100227916 0.535512956761291 0.000284316577356082 "uncharacterized protein LOC117686971" "genome"
"LOC117681464" 30.6216076596856 -2.19136797960503 0.200072498360582 4.3501917607526e-17 "electroneutral sodium bicarbonate exchanger 1-like isoform X1" "genome"
"LOC117690889" 123.614148174203 -2.34444064430257 0.57028246038717 0.000213746989599026 "uncharacterized protein LOC117690889 isoform X2" "genome"
"LOC105338672" 22.6523518001142 -2.4027326179887 0.265081266882538 3.69372642951168e-13 "electroneutral sodium bicarbonate exchanger 1 isoform X2" "genome"
"LOC105329133" 29.969641254313 -2.4302962021061 0.303351674924204 7.93105479599445e-11 "uncharacterized protein LOC105329133" "genome"
"LOC105338188" 38.8339068969175 -2.44036697241837 0.188357480277396 0 "uncharacterized protein LOC105338188" "genome"
"LOC105329166" 20.0662718733831 -2.44129507979467 0.434552834826688 1.30869295422995e-06 "arginine kinase" "genome"
"LOC117685405" 50.6833929362489 -2.5033363761365 0.413423877069329 1.60465818782404e-07 "serine-rich adhesin for platelets-like" "genome"
"LOC105330264" 21.1771603827109 -2.51254456806638 0.567565228834677 5.8850691538762e-05 "piggyBac transposable element-derived protein 4-like" "genome"
"LOC117691374" 40.4362215057213 -2.52368572268674 0.629945632860903 0.000222613068156298 "uncharacterized protein LOC117691374" "genome"
"LOC117690991" 14.9409268187088 -2.55141314942476 0.594286155366587 8.01873206241207e-05 "uncharacterized protein LOC117690991" "genome"
"LOC117680491" 9.93894869250824 -2.55966296793069 0.396720887641971 3.2152831309404e-08 "mucin-2-like" "genome"
"LOC117687810" 86.9145418331506 -2.58733209999094 0.868363891740674 0.00268678422109396 "uncharacterized protein LOC117687810" "genome"
"LOC105333558" 6.74938038232916 -2.5930492842546 0.503367453351529 4.73878314232127e-06 "asparagine-rich protein isoform X3" "genome"
"LOC105322771" 24.2987418107399 -2.81222767791395 0.587083153356548 9.9666679259298e-06 "uncharacterized protein DDB_G0290301 isoform X1" "genome"
"LOC109620632" 11.6276780417366 -2.92302452433217 0.337702146985127 2.3853291960986e-13 "chitin synthase chs-2 isoform X2" "genome"
"LOC105339793" 27.8884985005828 -2.98167776552781 0.413576240417845 3.98359208179825e-10 "protein PFC0760c" "genome"
"LOC117691793" 33.8639492723691 -3.03042353929659 0.311293492045586 2.14713584152989e-16 "arginine kinase-like" "genome"
"LOC105335878" 7.99446057926606 -3.07632236887087 0.313961686346544 1.03233092892221e-16 "nacrein-like protein precursor" "genome"
"LOC105348733" 87.5006622113905 -3.52526100545437 0.590994690968668 3.61245548747399e-08 "G2/mitotic-specific cyclin-A" "genome"
"LOC105336299" 155.309311847155 -3.68809150942766 0.628717763875811 4.92867172884895e-08 "ribonucleoside-diphosphate reductase small chain" "genome"
"LOC105346536" 116.030667613191 -4.02293592452888 0.321788672039493 0 "fibroin heavy chain isoform X1" "genome"
"LOC117687807" 178.068242433099 -4.05530144846737 0.166268125304222 0 "uncharacterized protein LOC117687807" "genome"
"LOC105323395" 15.8095566229509 -4.79637429013959 0.386719355113107 0 "dentin sialophosphoprotein-like" "genome"
"LOC105327445" 156.737869147615 -6.17252998314221 0.916649553006451 6.55169087815696e-11 "sperm-specific protein PHI-2B/PHI-3" "genome"
"LOC105346538" 8.07231844066496 -6.26446258867821 0.543951407153232 0 "clumping factor A" "genome"
"LOC105326991" 11.9345891075447 -8.70505791259299 0.791243212748888 0 "dentin sialophosphoprotein" "genome"
