"gene" "baseMean" "log2FoldChange" "lfcSE" "pvalue" "padj" "cat" "description" "feature" "count" "plus_minus" "analysis" "geneID"
"LOC105342980" 93.8841846349339 0.65368270105978 0.18169150150403 2.31718144874665e-05 0.00260832848254212 "characterized" "NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial" "genome" 1 1 "diploid_desiccation" 105342980
"LOC105342559" 96.5372410624698 0.653779600272353 0.171706253823997 1.02700137548789e-05 0.00143450352710484 "characterized" "hepatocyte growth factor receptor" "genome" 1 1 "diploid_desiccation" 105342559
"LOC105321807" 63.7807011597963 0.654050622915816 0.297752464500129 0.00145616914921997 0.0475676709011682 "characterized" "chloride channel protein B-like isoform X1" "genome" 1 1 "diploid_desiccation" 105321807
"LOC105326521" 10.7250510965224 0.654316974205206 0.283557446104157 0.00116705641179877 0.0416851391105271 "characterized" "zinc finger and BTB domain-containing protein 17 isoform X2" "genome" 1 1 "diploid_desiccation" 105326521
"LOC105321481" 47.9728893248278 0.656938395068112 0.271186824063259 0.000868312365108163 0.0344433444390763 "characterized" "protein FAM50A" "genome" 1 1 "diploid_desiccation" 105321481
"LOC105341239" 394.911419870744 0.658155644118909 0.144822515003521 3.93377690796425e-07 0.000100369006547739 "characterized" "eukaryotic translation initiation factor 3 subunit I" "genome" 1 1 "diploid_desiccation" 105341239
"LOC117686547" 2048.83256971422 0.658693801167293 0.205811946420616 9.30203711549554e-05 0.00735552819182325 "characterized" "LOW QUALITY PROTEIN: heat shock 70 kDa protein cognate 4-like" "genome" 1 1 "diploid_desiccation" 117686547
"LOC105342538" 45.3730836837086 0.659318505027827 0.237684595718521 0.000342412079178685 0.0179799196624325 "characterized" "mesencephalic astrocyte-derived neurotrophic factor homolog" "genome" 1 1 "diploid_desiccation" 105342538
"LOC105319996" 54.6261113595432 0.664210517488592 0.243673083481414 0.000385499841665716 0.0195987647370362 "characterized" "transmembrane protein adipocyte-associated 1 homolog" "genome" 1 1 "diploid_desiccation" 105319996
"LOC105327994" 83.5497133792598 0.66753831781849 0.210543663087114 9.79220284871148e-05 0.00764830994746706 "uncharacterized" "uncharacterized protein LOC105327994" "genome" 1 1 "diploid_desiccation" 105327994
"LOC109617152" 27.0954273906886 0.668014161349906 0.252572285043143 0.000482935660854345 0.0227622088820413 "characterized" "cysteine and histidine-rich domain-containing protein 1-like" "genome" 1 1 "diploid_desiccation" 109617152
"LOC105338965" 49.8173128836818 0.668477162710248 0.162983495184956 3.06681142120796e-06 0.000548471993983509 "characterized" "aspartyl aminopeptidase" "genome" 1 1 "diploid_desiccation" 105338965
"LOC117691466" 120.002071463531 0.670717428411896 0.160871937865161 2.23326347941247e-06 0.000445627311756629 "uncharacterized" "uncharacterized protein LOC117691466" "genome" 1 1 "diploid_desiccation" 117691466
"LOC105320107" 64.67346256043 0.67075790293854 0.208951093300696 8.62960359411783e-05 0.0069610952477143 "characterized" "crooked neck-like protein 1" "genome" 1 1 "diploid_desiccation" 105320107
"LOC105338452" 17.1487739371527 0.671392971414739 0.225182380008168 0.000184756421981675 0.0117849963034711 "characterized" "COMM domain-containing protein 6" "genome" 1 1 "diploid_desiccation" 105338452
"LOC105332001" 30.6727041727109 0.67603079209901 0.213646231529317 0.000100930205200111 0.00785122116548503 "characterized" "anillin isoform X3" "genome" 1 1 "diploid_desiccation" 105332001
"LOC105323009" 59.2164346188485 0.676041075692903 0.258546387706549 0.000510434178942714 0.023707933126815 "characterized" "cleavage stimulation factor subunit 1" "genome" 1 1 "diploid_desiccation" 105323009
"LOC105336911" 20.0191799725713 0.677625337979508 0.22832420594327 0.000187787044859579 0.0118989830809037 "characterized" "lambda-crystallin homolog" "genome" 1 1 "diploid_desiccation" 105336911
"LOC105324896" 36.6450104779955 0.67772579241097 0.190689463288643 2.58741347401815e-05 0.00284556001372478 "characterized" "malectin-B" "genome" 1 1 "diploid_desiccation" 105324896
"LOC117692217" 49.8765484989216 0.677919632646203 0.29359200240891 0.0010945353202586 0.0402788997855166 "characterized" "zonadhesin-like isoform X1" "genome" 1 1 "diploid_desiccation" 117692217
"LOC105329858" 58.0232092786437 0.687881900588407 0.303042214632289 0.0011840548042807 0.0418045622411725 "characterized" "complex III assembly factor LYRM7" "genome" 1 1 "diploid_desiccation" 105329858
"LOC105332313" 1262.26183218458 0.693089429041398 0.124609981780145 2.08919185601118e-09 1.02509680401615e-06 "characterized" "LOW QUALITY PROTEIN: X-box-binding protein 1" "genome" 1 1 "diploid_desiccation" 105332313
"LOC105347331" 24.0284763509766 0.694556807321199 0.313207035958465 0.00132409925565175 0.0452463631359854 "characterized" "mammalian ependymin-related protein 1" "genome" 1 1 "diploid_desiccation" 105347331
"LOC105322358" 478.683283775987 0.696101980263405 0.239695066712869 0.000217312418460612 0.0131182663711743 "uncharacterized" "uncharacterized protein LOC105322358 isoform X1" "genome" 1 1 "diploid_desiccation" 105322358
"LOC105334922" 40.5242467479707 0.701929434753544 0.265414842386739 0.000458860184148048 0.022030507923604 "characterized" "tRNA methyltransferase 10 homolog B" "genome" 1 1 "diploid_desiccation" 105334922
"LOC105323167" 1289.09967123006 0.702903416764668 0.296366558012454 0.000954216322315648 0.0367126671054365 "characterized" "40S ribosomal protein S27-like" "genome" 1 1 "diploid_desiccation" 105323167
"LOC105347773" 12.8231246249052 0.704306502102669 0.31865285789573 0.00134661310229247 0.045527894567966 "uncharacterized" "uncharacterized protein LOC105347773" "genome" 1 1 "diploid_desiccation" 105347773
"LOC105336575" 34.3230121731181 0.714615712881803 0.234514361092473 0.00013630788744789 0.00952535401930622 "characterized" "RB-associated KRAB zinc finger protein-like" "genome" 1 1 "diploid_desiccation" 105336575
"LOC105344603" 8.48479746486368 0.715920706149376 0.325044366406956 0.00136409390983651 0.0460375680046409 "characterized" "1-deoxyxylulose-5-phosphate synthase YajO isoform X1" "genome" 1 1 "diploid_desiccation" 105344603
"LOC105346163" 119.54467640072 0.720985624667557 0.242497174254579 0.000172755267429078 0.0113346299471615 "characterized" "peptidyl-prolyl cis-trans isomerase FKBP2" "genome" 1 1 "diploid_desiccation" 105346163
"LOC105330447" 11.3485596796341 0.721064573111716 0.324500039859364 0.0012803343335435 0.0442196258090998 "characterized" "torsin-1A" "genome" 1 1 "diploid_desiccation" 105330447
"LOC105337840" 26.2473216920571 0.721481214606362 0.305659675071309 0.000915645989257742 0.0357587788784411 "characterized" "E3 ubiquitin-protein ligase RNF34-like" "genome" 1 1 "diploid_desiccation" 105337840
"LOC105334251" 20.6706723629585 0.72459117334075 0.278144287899478 0.000497312366166924 0.0232111449730982 "characterized" "DNA repair protein complementing XP-G cells" "genome" 1 1 "diploid_desiccation" 105334251
"LOC105322055" 17.1272685258838 0.726135130998282 0.312262724324144 0.00100351744748328 0.0378763508383431 "characterized" "fibroleukin" "genome" 1 1 "diploid_desiccation" 105322055
"LOC105320953" 40.2608745821695 0.729547975897834 0.204386315483132 2.28795918316817e-05 0.00259067378278734 "characterized" "UPF0449 protein C19orf25 homolog" "genome" 1 1 "diploid_desiccation" 105320953
"LOC105338780" 57.4262305163729 0.737359076628443 0.1649264849064 5.2802960871699e-07 0.000126304682405104 "characterized" "E3 ubiquitin-protein ligase RNF14 isoform X1" "genome" 1 1 "diploid_desiccation" 105338780
"LOC105336003" 53.3523490164686 0.737895409819949 0.187622478000933 5.40486862692955e-06 0.000847766934794458 "characterized" "ancient ubiquitous protein 1" "genome" 1 1 "diploid_desiccation" 105336003
"LOC105321133" 130.656829804776 0.739613044835055 0.304538320323723 0.000761170948702778 0.0320831878290228 "characterized" "alpha-L-fucosidase isoform X5" "genome" 1 1 "diploid_desiccation" 105321133
"LOC105319353" 136.026864880339 0.742503439371163 0.246028098735609 0.000146455946805084 0.00997359785787222 "characterized" "legumain" "genome" 1 1 "diploid_desiccation" 105319353
"LOC117691582" 22.7238830939232 0.743696801595232 0.244469020668419 0.000134102677466489 0.00946933149815029 "characterized" "E3 ubiquitin-protein ligase Midline-1-like" "genome" 1 1 "diploid_desiccation" 117691582
"LOC105325924" 28.6480509229012 0.744578555849035 0.241516004983627 0.00011858200975883 0.00879529201063943 "uncharacterized" "LOW QUALITY PROTEIN: uncharacterized protein LOC105325924" "genome" 1 1 "diploid_desiccation" 105325924
"LOC105330898" 92.2004258068826 0.75081899542349 0.230734642864265 6.77369300250834e-05 0.0058126183540807 "characterized" "dnaJ homolog subfamily C member 3" "genome" 1 1 "diploid_desiccation" 105330898
"LOC105319265" 80.3891948172227 0.752421055591178 0.204306709926424 1.43927399551665e-05 0.00186094237690585 "characterized" "elongation factor Tu" "genome" 1 1 "diploid_desiccation" 105319265
"LOC105333740" 41.7168287620519 0.755847308562968 0.31970820630856 0.000863103031187585 0.0344433444390763 "uncharacterized" "uncharacterized protein LOC105333740" "genome" 1 1 "diploid_desiccation" 105333740
"LOC105322738" 36.1710702243996 0.756321318587761 0.234648046357517 7.39656584609257e-05 0.00620792473819418 "characterized" "protein adenylyltransferase FICD" "genome" 1 1 "diploid_desiccation" 105322738
"LOC105338422" 76.9034057687117 0.756887129082121 0.279907436201559 0.000359737320105422 0.0187063406454819 "characterized" "CD63 antigen isoform X2" "genome" 1 1 "diploid_desiccation" 105338422
"LOC105320105" 30.5148544103255 0.762076260842183 0.216780034982865 2.66611200849998e-05 0.00286622019071099 "characterized" "N-alpha-acetyltransferase 20" "genome" 1 1 "diploid_desiccation" 105320105
"LOC105339623" 57.7163335712067 0.767617816471894 0.242335657336497 8.65771670650085e-05 0.0069610952477143 "characterized" "acetyl-CoA acetyltransferase, mitochondrial" "genome" 1 1 "diploid_desiccation" 105339623
"LOC105323115" 36.3516454881014 0.768154908367206 0.198637452142712 6.88370786131123e-06 0.00105381306907241 "characterized" "general transcription factor IIE subunit 1" "genome" 1 1 "diploid_desiccation" 105323115
"LOC105323598" 317.707106998135 0.768479548107356 0.288218924792397 0.000411857185992109 0.0204178733449352 "characterized" "TNF receptor-associated factor 3 isoform X2" "genome" 1 1 "diploid_desiccation" 105323598
"LOC105338085" 3567.41286572112 0.770171067358216 0.164166428996293 1.89312059496873e-07 5.25025445004662e-05 "characterized" "40S ribosomal protein S13" "genome" 1 1 "diploid_desiccation" 105338085
"LOC105326007" 60.9390990812026 0.775744151856974 0.193169829561249 3.73784019855041e-06 0.000638636696780899 "uncharacterized" "uncharacterized protein LOC105326007" "genome" 1 1 "diploid_desiccation" 105326007
"LOC105332672" 19.9831169422838 0.778037968751427 0.273336339308131 0.000233983196800434 0.0137761359202272 "characterized" "BLOC-1-related complex subunit 7" "genome" 1 1 "diploid_desiccation" 105332672
"LOC105328336" 214.569308085457 0.778613739156492 0.266690706004864 0.000187199968378741 0.0118989830809037 "characterized" "lysosomal alpha-glucosidase" "genome" 1 1 "diploid_desiccation" 105328336
"LOC105329294" 81.1237196179389 0.79145199894846 0.235564235114417 4.50929856002841e-05 0.00431449686223519 "characterized" "epithelial-stromal interaction protein 1" "genome" 1 1 "diploid_desiccation" 105329294
"LOC117690913" 9.76408127060908 0.792997970862013 0.350335711432238 0.00104903866810465 0.038979425151166 "uncharacterized" "uncharacterized protein LOC117690913 isoform X1" "genome" 1 1 "diploid_desiccation" 117690913
"LOC105327120" 23.849587187332 0.799738841831817 0.306107183964681 0.000451394124887682 0.0218128231662896 "characterized" "aspartate--tRNA ligase, mitochondrial isoform X1" "genome" 1 1 "diploid_desiccation" 105327120
"LOC109617041" 9.14879542471123 0.805769249360995 0.35960997244759 0.00113151833022447 0.0410599531599297 "characterized" "lysophospholipase-like protein 1" "genome" 1 1 "diploid_desiccation" 109617041
"LOC105318809" 2202.91937003594 0.809790268025772 0.349283346412102 0.00100778251008586 0.0379624529783526 "characterized" "extracellular superoxide dismutase [Cu-Zn]" "genome" 1 1 "diploid_desiccation" 105318809
"LOC105326861" 308.793771540169 0.816458772245222 0.170446876803501 1.08730028190463e-07 3.41091445811918e-05 "characterized" "proteasomal ubiquitin receptor ADRM1-B" "genome" 1 1 "diploid_desiccation" 105326861
"LOC105329726" 94.8744841607671 0.82499724965937 0.151600575561841 3.47311746194343e-09 1.57002158943215e-06 "characterized" "peptidyl-prolyl cis-trans isomerase FKBP1A" "genome" 1 1 "diploid_desiccation" 105329726
"LOC105327617" 10.5312604445631 0.82708544948737 0.396688908415435 0.00146419015736267 0.0475754797995477 "characterized" "BTB/POZ domain-containing protein KCTD7" "genome" 1 1 "diploid_desiccation" 105327617
"LOC109619767" 24.0722419409446 0.830046203167437 0.329287889543864 0.000542947380343279 0.0248560791154282 "characterized" "E3 ubiquitin-protein ligase TRIM71" "genome" 1 1 "diploid_desiccation" 109619767
"LOC105336358" 91.0327842397527 0.831355339896715 0.326829955324364 0.000509003094882771 0.0236989859456854 "characterized" "nuclear fragile X mental retardation-interacting protein 1" "genome" 1 1 "diploid_desiccation" 105336358
"LOC117681860" 53.3355682706535 0.837557268110243 0.17346678136479 8.76472224870205e-08 3.04948590820295e-05 "uncharacterized" "uncharacterized protein LOC117681860" "genome" 1 1 "diploid_desiccation" 117681860
"LOC105346349" 374.608456605624 0.842163199355806 0.207870189639613 3.06219676299949e-06 0.000548471993983509 "characterized" "protein disulfide-isomerase A3" "genome" 1 1 "diploid_desiccation" 105346349
"LOC105330136" 261.875409370331 0.850628337373958 0.389389551657192 0.00118029778337546 0.0417731196218194 "characterized" "eukaryotic translation initiation factor 4 gamma 3 isoform X5" "genome" 1 1 "diploid_desiccation" 105330136
"LOC117683174" 24.7946055164929 0.864518086539118 0.410694545739985 0.00140215799630294 0.0468266935728676 "uncharacterized" "uncharacterized protein LOC117683174 isoform X2" "genome" 1 1 "diploid_desiccation" 117683174
"LOC105330956" 34.5185766094071 0.86851143599389 0.271461713077099 7.22715383420248e-05 0.00611941662704862 "characterized" "thymidylate synthase" "genome" 1 1 "diploid_desiccation" 105330956
"LOC105321843" 9.66333203851367 0.873577288714059 0.419864512806138 0.00142351381516605 0.0469661385638232 "characterized" "neuferricin" "genome" 1 1 "diploid_desiccation" 105321843
"LOC117682263" 66.9892372091116 0.874523652342109 0.378689490345444 0.000867428123175445 0.0344433444390763 "characterized" "ankyrin-1-like isoform X1" "genome" 1 1 "diploid_desiccation" 117682263
"LOC105349074" 42.7187390705385 0.890455516704589 0.220554798397225 3.11259752989824e-06 0.00055150616974197 "uncharacterized" "uncharacterized protein LOC105349074" "genome" 1 1 "diploid_desiccation" 105349074
"LOC105333176" 69.0148237371112 0.914117521243169 0.188582519832132 7.44981977953273e-08 2.74153367886805e-05 "uncharacterized" "uncharacterized protein LOC105333176" "genome" 1 1 "diploid_desiccation" 105333176
"LOC105345329" 47.7457833813401 0.915343306647209 0.244578873307344 1.00184592231095e-05 0.00142009804217351 "uncharacterized" "uncharacterized protein LOC105345329" "genome" 1 1 "diploid_desiccation" 105345329
"LOC117684313" 12.7953415019241 0.919181062770956 0.350517956887803 0.000392785270645761 0.0197798393133613 "characterized" "latrophilin-like protein LAT-2" "genome" 1 1 "diploid_desiccation" 117684313
"LOC105324630" 124.693856328189 0.945524302080364 0.444151786685507 0.00123360923687682 0.0431560262465721 "characterized" "placenta-specific gene 8 protein" "genome" 1 1 "diploid_desiccation" 105324630
"LOC117681820" 25.7894016564759 0.951625066904104 0.424594734510916 0.000955704078673404 0.0367126671054365 "characterized" "lysosomal thioesterase PPT2-A-like isoform X1" "genome" 1 1 "diploid_desiccation" 117681820
"LOC105344581" 17.32662109951 0.952727403601328 0.467893138664037 0.00145425182002053 0.0475676709011682 "characterized" "tetraspanin-33 isoform X1" "genome" 1 1 "diploid_desiccation" 105344581
"LOC109617651" 9.01642668100152 0.953644308209978 0.400899354670277 0.000717084130651091 0.0307670895160073 "uncharacterized" "uncharacterized protein LOC109617651" "genome" 1 1 "diploid_desiccation" 109617651
"LOC105329610" 33.2662431025981 0.960227016840064 0.432631030539626 0.00100025854537307 0.037827959534109 "characterized" "FMRFamide receptor" "genome" 1 1 "diploid_desiccation" 105329610
"LOC105335317" 123.309157342986 0.965472503277489 0.419399350674514 0.000829369111909892 0.0337676751606546 "characterized" "SAFB-like transcription modulator" "genome" 1 1 "diploid_desiccation" 105335317
"LOC105328053" 11.858393197526 0.968248461402786 0.325444662214523 0.000138520845552921 0.00963903600182074 "characterized" "lysophospholipase-like protein 1" "genome" 1 1 "diploid_desiccation" 105328053
"LOC105320409" 22.4587547603539 0.973258473344908 0.274756836604134 2.15201149246494e-05 0.00251685454047666 "characterized" "histone H2B" "genome" 1 1 "diploid_desiccation" 105320409
"LOC105328294" 12.897013394144 1.00670100174201 0.404358393042356 0.000519424124283261 0.0240206941307716 "uncharacterized" "uncharacterized protein LOC105328294" "genome" 1 1 "diploid_desiccation" 105328294
"LOC105343414" 960.784298266285 1.01335294350124 0.314683654004541 6.63889869042448e-05 0.00572261105134968 "uncharacterized" "uncharacterized protein LOC105343414" "genome" 1 1 "diploid_desiccation" 105343414
"LOC105324161" 19.8333724700711 1.02166886236 0.499333447073867 0.00137839358658916 0.046423884627849 "uncharacterized" "uncharacterized protein LOC105324161 isoform X2" "genome" 1 1 "diploid_desiccation" 105324161
"LOC105327521" 25.0320825535113 1.02480210296003 0.246777555152876 1.75259034933905e-06 0.000360619020698409 "characterized" "noelin-2" "genome" 1 1 "diploid_desiccation" 105327521
"LOC105337547" 13.3397353419272 1.02825975669779 0.504655272295504 0.00140977697162382 0.0469313428535958 "characterized" "RING finger protein 145" "genome" 1 1 "diploid_desiccation" 105337547
"LOC117692760" 22.6549418764649 1.02853609270766 0.36382305214915 0.000199495913003351 0.0123146896491359 "uncharacterized" "uncharacterized protein LOC117692760" "genome" 1 1 "diploid_desiccation" 117692760
"LOC105341155" 8.78255219465532 1.03528208497243 0.464610478970978 0.000966443900925599 0.0369187690775133 "uncharacterized" "uncharacterized protein LOC105341155" "genome" 1 1 "diploid_desiccation" 105341155
"LOC105330927" 29.806199642126 1.03783011476673 0.399967671149876 0.000387141151264615 0.0195987647370362 "characterized" "ATP-dependent 6-phosphofructokinase isoform X1" "genome" 1 1 "diploid_desiccation" 105330927
"LOC105339052" 17.3820483736167 1.04293663680637 0.251939767102835 1.94233822718681e-06 0.000395410471440924 "uncharacterized" "uncharacterized protein LOC105339052" "genome" 1 1 "diploid_desiccation" 105339052
"LOC117687990" 8.8537450287423 1.04651193799194 0.344384246026965 0.000113834804244634 0.00864421751597348 "uncharacterized" "uncharacterized protein LOC117687990" "genome" 1 1 "diploid_desiccation" 117687990
"LOC117686372" 16.1429080887795 1.06795522864195 0.479429461751769 0.000919359666762906 0.035830685505448 "uncharacterized" "uncharacterized protein LOC117686372" "genome" 1 1 "diploid_desiccation" 117686372
"LOC117684585" 29.6375036667705 1.06813070983035 0.375733725994603 0.000195199867431184 0.0121939614220118 "uncharacterized" "uncharacterized protein LOC117684585" "genome" 1 1 "diploid_desiccation" 117684585
"LOC105345989" 1012.61293714032 1.07039275795519 0.263171406398293 2.5054949061039e-06 0.000494279902301074 "characterized" "heat shock protein 83-like" "genome" 1 1 "diploid_desiccation" 105345989
"LOC117691166" 950.579996757271 1.07053572659152 0.3582574628996 0.000125142584187604 0.009105431524768 "characterized" "inactive pancreatic lipase-related protein 1-like" "genome" 1 1 "diploid_desiccation" 117691166
"LOC105337716" 22.1154072667928 1.11601714536254 0.511534378962393 0.000985849214993484 0.0373568526299313 "characterized" "transcription factor jun-B isoform X1" "genome" 1 1 "diploid_desiccation" 105337716
"LOC117693159" 24.0760369401091 1.13746334210636 0.407835440186296 0.000221567804550254 0.0132912899933343 "uncharacterized" "uncharacterized protein LOC117693159 isoform X2" "genome" 1 1 "diploid_desiccation" 117693159
"LOC117680291" 1110.27390600743 1.14451729940999 0.265155461231152 9.1884779448041e-07 0.000209322278514013 "characterized" "heat shock protein 83-like" "genome" 1 1 "diploid_desiccation" 117680291
"LOC105330937" 24.222300612237 1.16318063693659 0.542584876222426 0.0010581761027216 0.039166843136713 "characterized" "kyphoscoliosis peptidase-like isoform X1" "genome" 1 1 "diploid_desiccation" 105330937
"LOC105317386" 9.21490557736672 1.17563144570376 0.316101158108694 1.0479503493954e-05 0.00145315781782829 "characterized" "ZZ-type zinc finger-containing protein 3" "genome" 1 1 "diploid_desiccation" 105317386
"LOC105347740" 17.4265331589735 1.18243584192357 0.342314941712632 2.50409156601101e-05 0.0027859474539062 "uncharacterized" "uncharacterized protein LOC105347740" "genome" 1 1 "diploid_desiccation" 105347740
"LOC105319375" 33.5523015880894 1.18285224847399 0.25970623200412 2.72731188859225e-07 7.45569147144304e-05 "characterized" "macrophage migration inhibitory factor homolog" "genome" 1 1 "diploid_desiccation" 105319375
"LOC117684380" 11.6521819056894 1.21474799417906 0.378406404467558 6.01580685450762e-05 0.0053793682227971 "characterized" "required for excision 1-B domain-containing protein-like" "genome" 1 1 "diploid_desiccation" 117684380
"LOC105325701" 32.8180529421398 1.21751096631123 0.59268387467459 0.00124793638976196 0.0434981980956008 "uncharacterized" "uncharacterized protein LOC105325701" "genome" 1 1 "diploid_desiccation" 105325701
"LOC105330356" 58.7661281880677 1.22418473787627 0.46216413673047 0.000310856132448226 0.0168037936455629 "characterized" "ETS-related transcription factor Elf-5-like isoform X1" "genome" 1 1 "diploid_desiccation" 105330356
"LOC105334034" 16.0292335266594 1.23138467500759 0.505795440034927 0.000519678478790732 0.0240206941307716 "characterized" "baculoviral IAP repeat-containing protein 5" "genome" 1 1 "diploid_desiccation" 105334034
"LOC105346560" 133.962399381504 1.23433245219338 0.536012770285482 0.000731387205938886 0.0311018346063256 "characterized" "cilia- and flagella-associated protein 298" "genome" 1 1 "diploid_desiccation" 105346560
"LOC105320237" 11.5379672153692 1.24081851707066 0.490897338219388 0.000422768248021408 0.0206795240055603 "characterized" "centromere protein M" "genome" 1 1 "diploid_desiccation" 105320237
"LOC105321541" 111.996215902816 1.24431584592942 0.39751561958162 7.48539696748861e-05 0.00622785027695052 "uncharacterized" "uncharacterized protein LOC105321541" "genome" 1 1 "diploid_desiccation" 105321541
"LOC105339388" 43.7478483708237 1.24854503128377 0.631280242070848 0.00141043766923877 0.0469313428535958 "characterized" "solute carrier organic anion transporter family member 4C1" "genome" 1 1 "diploid_desiccation" 105339388
"LOC105325150" 51.0471029484151 1.28079413234912 0.464933194469139 0.00022646635561429 0.0135426880657346 "uncharacterized" "uncharacterized protein LOC105325150" "genome" 1 1 "diploid_desiccation" 105325150
"LOC105329132" 19.6130619076223 1.29549885862026 0.352134429470923 1.08605857615254e-05 0.00148448692237536 "characterized" "tumor susceptibility gene 101 protein" "genome" 1 1 "diploid_desiccation" 105329132
"LOC117692912" 24.2317821258951 1.3025899915052 0.647685774062738 0.00128433113192962 0.0442196258090998 "characterized" "glutamyl-tRNA(Gln) amidotransferase subunit C, mitochondrial-like" "genome" 1 1 "diploid_desiccation" 117692912
"LOC105334185" 24.7660079562121 1.30429358173413 0.462889334482597 0.000189710324221641 0.011941765672057 "uncharacterized" "uncharacterized protein LOC105334185" "genome" 1 1 "diploid_desiccation" 105334185
"LOC117687433" 162.310080170462 1.30996361085928 0.47745009219516 0.000231815902415632 0.0137338362496147 "characterized" "histidine triad nucleotide-binding protein 1-like" "genome" 1 1 "diploid_desiccation" 117687433
"LOC105325194" 55.1878072889625 1.35894836205767 0.390604525601562 2.17015572313257e-05 0.00251685454047666 "characterized" "sphingolipid delta(4)-desaturase DES1-like isoform X1" "genome" 1 1 "diploid_desiccation" 105325194
"LOC105321259" 8.90431782329669 1.36350020600793 0.452510322967194 0.000113246391037811 0.00863379656932093 "characterized" "proline-rich transmembrane protein 1" "genome" 1 1 "diploid_desiccation" 105321259
"LOC117684590" 20.0145584577744 1.41075166039024 0.742913098492641 0.00153547969762985 0.0493830915862937 "characterized" "tripartite motif-containing protein 3-like isoform X2" "genome" 1 1 "diploid_desiccation" 117684590
"LOC105332206" 18.7456122317205 1.42819240885337 0.564474404286976 0.000406737260859153 0.0202164265553266 "uncharacterized" "uncharacterized protein LOC105332206" "genome" 1 1 "diploid_desiccation" 105332206
"LOC105319596" 53.812887604374 1.5358920944246 0.616539119555258 0.000423602767013306 0.0206795240055603 "characterized" "phosphatidylinositol N-acetylglucosaminyltransferase subunit A" "genome" 1 1 "diploid_desiccation" 105319596
"LOC105328795" 1395.63215811232 1.53949024447855 0.514426037275132 0.00010924966858324 0.00836240663203553 "characterized" "heat shock protein Hsp-16.2" "genome" 1 1 "diploid_desiccation" 105328795
"LOC105343849" 22.0915068026122 1.56826747083433 0.366436167547306 9.07648917240172e-07 0.000209262285304915 "characterized" "carboxylesterase 1C isoform X1" "genome" 1 1 "diploid_desiccation" 105343849
"LOC105339624" 27.5862703970257 1.5824308568213 0.480615427957759 3.92849684730139e-05 0.00387503689020409 "uncharacterized" "uncharacterized protein LOC105339624" "genome" 1 1 "diploid_desiccation" 105339624
"LOC117680427" 13.8687579220272 1.59277899147576 0.702698988304692 0.000699141889474869 0.0301323855788088 "uncharacterized" "uncharacterized protein LOC117680427" "genome" 1 1 "diploid_desiccation" 117680427
"LOC105334730" 24.8947799780512 1.64646520876831 0.412208647984403 2.88592152945463e-06 0.000548471993983509 "characterized" "calmodulin-beta" "genome" 1 1 "diploid_desiccation" 105334730
"LOC105330649" 49.695330298966 1.75696762217801 0.43648193946364 2.54167528225924e-06 0.000496301002054212 "characterized" "galaxin-like" "genome" 1 1 "diploid_desiccation" 105330649
"LOC117684713" 16.3542676299737 1.77693242363907 0.689804972200991 0.00033858984076964 0.0179799196624325 "uncharacterized" "uncharacterized protein LOC117684713" "genome" 1 1 "diploid_desiccation" 117684713
"LOC105322528" 13.0553760263174 1.83335381206373 0.570405739072016 5.14280668482593e-05 0.00477731789906937 "characterized" "adenosine 3'-phospho 5'-phosphosulfate transporter 1 isoform X1" "genome" 1 1 "diploid_desiccation" 105322528
"LOC105346089" 33.9382385469985 1.85064415266496 0.542155629849894 2.5433527097254e-05 0.00281327152909279 "characterized" "mammalian ependymin-related protein 1-like" "genome" 1 1 "diploid_desiccation" 105346089
"LOC105317855" 322.008349072321 1.92705088748081 0.613375981232173 6.37705667294489e-05 0.0055977686464896 "characterized" "intracellular protein transport protein USO1 isoform X1" "genome" 1 1 "diploid_desiccation" 105317855
"LOC117691504" 26.6187418237478 1.96784337478718 0.594695906538756 3.52938633502214e-05 0.00357468396469379 "characterized" "synapse differentiation-inducing gene protein 1-like" "genome" 1 1 "diploid_desiccation" 117691504
"LOC105328062" 16.0889776596792 2.0268218181628 0.617551978442681 4.01845117887719e-05 0.00392550912922696 "characterized" "baculoviral IAP repeat-containing protein 2" "genome" 1 1 "diploid_desiccation" 105328062
"LOC117687358" 19.0427465388171 2.06961579248469 0.705369920769069 0.000114814865101684 0.00868417888769102 "uncharacterized" "uncharacterized protein LOC117687358" "genome" 1 1 "diploid_desiccation" 117687358
"LOC105330701" 19.8648173858509 2.08172659445338 0.804555423860435 0.000302143279833817 0.0164897767654335 "characterized" "cathepsin L1" "genome" 1 1 "diploid_desiccation" 105330701
"LOC105342916" 11.996694653338 2.08851915248603 0.525192907072464 3.04917655864308e-06 0.000548471993983509 "uncharacterized" "uncharacterized protein LOC105342916" "genome" 1 1 "diploid_desiccation" 105342916
"LOC117680366" 12.3404273452187 2.16879114942571 0.571128896946803 5.81489205530901e-06 0.000902219281869314 "uncharacterized" "uncharacterized protein LOC117680366" "genome" 1 1 "diploid_desiccation" 117680366
"LOC117693180" 119.638631969685 2.2964613265423 0.632103033331329 1.11953203602896e-05 0.00151452834570482 "uncharacterized" "uncharacterized protein LOC117693180" "genome" 1 1 "diploid_desiccation" 117693180
"LOC105330352" 237.317625098781 2.3545380116462 0.454532635014556 1.03484611580744e-08 4.40062561602027e-06 "uncharacterized" "uncharacterized protein LOC105330352" "genome" 1 1 "diploid_desiccation" 105330352
