"gene" "baseMean" "log2FoldChange" "lfcSE" "pvalue" "padj" "cat" "description" "feature" "count" "plus_minus" "analysis" "geneID"
"LOC105335121" 35.3066668260992 -0.543374680676098 0.223068428627412 0.00138936839365624 0.0267788069846971 "uncharacterized" "uncharacterized WD repeat-containing protein alr3466 isoform X1" "genome" 1 -1 "triploid_heat" 105335121
"LOC105327405" 88.336798628731 -0.542606495302451 0.136937048969657 8.59272628363224e-06 0.000630706408091364 "characterized" "39S ribosomal protein L30, mitochondrial" "genome" 1 -1 "triploid_heat" 105327405
"LOC105324756" 33.29051623657 -0.542047561354762 0.203570769233187 0.000775243886278693 0.0176972444089239 "uncharacterized" "uncharacterized protein LOC105324756" "genome" 1 -1 "triploid_heat" 105324756
"LOC105344255" 28.2469986080044 -0.541407059504205 0.22098176149973 0.00132909276062218 0.0260799106060384 "characterized" "TRMT1-like protein" "genome" 1 -1 "triploid_heat" 105344255
"LOC105319406" 133.049514663227 -0.53974795543007 0.21025805296527 0.000972592052200277 0.0208537343052112 "characterized" "protein ATP6V1FNB" "genome" 1 -1 "triploid_heat" 105319406
"LOC105320158" 104.94791991925 -0.534296353287025 0.206126796463543 0.000921815534816675 0.0200403144403654 "uncharacterized" "uncharacterized protein LOC105320158" "genome" 1 -1 "triploid_heat" 105320158
"LOC105326193" 21.6423002078929 -0.534261167362163 0.179975878792738 0.000328594405940653 0.00959006933160656 "characterized" "4-trimethylaminobutyraldehyde dehydrogenase isoform X1" "genome" 1 -1 "triploid_heat" 105326193
"LOC105318606" 59.8771233198542 -0.534130346185965 0.195028064823692 0.00062895854719296 0.0154888389892846 "characterized" "WD repeat-containing protein 86 isoform X2" "genome" 1 -1 "triploid_heat" 105318606
"LOC105338633" 75.0764544613751 -0.53375470310551 0.155018070428026 6.36413800847665e-05 0.00300017929306431 "characterized" "intraflagellar transport protein 80 homolog isoform X2" "genome" 1 -1 "triploid_heat" 105338633
"LOC105329262" 57.8029104516875 -0.529006505680939 0.235611285436198 0.00223334021911323 0.03717866456818 "characterized" "protein FAM183B" "genome" 1 -1 "triploid_heat" 105329262
"LOC105345703" 80.6146620845026 -0.527476648972042 0.13682544837736 1.3901326125488e-05 0.000934910442782582 "uncharacterized" "uncharacterized protein LOC105345703" "genome" 1 -1 "triploid_heat" 105345703
"LOC117684900" 27.6702601886767 -0.525834389242891 0.23945293028087 0.00254832034352233 0.0406217737288403 "characterized" "protein NATD1-like" "genome" 1 -1 "triploid_heat" 117684900
"LOC105346262" 149.04862233096 -0.525383034628236 0.169818851939036 0.000215107296708342 0.00712325689009941 "characterized" "superoxide dismutase [Mn], mitochondrial-like" "genome" 1 -1 "triploid_heat" 105346262
"LOC105319827" 54.8933600142686 -0.525362186898392 0.242706642502094 0.00270679083183067 0.0418497543110785 "characterized" "adenylosuccinate synthetase" "genome" 1 -1 "triploid_heat" 105319827
"LOC105348537" 169.525680195538 -0.521793483147087 0.243498045013083 0.00279096497763591 0.0425725882736361 "characterized" "annexin A7" "genome" 1 -1 "triploid_heat" 105348537
"LOC105335167" 26.4186299672411 -0.521132514126408 0.246635039073103 0.00309585409937991 0.046219363870872 "characterized" "lymphocyte expansion molecule" "genome" 1 -1 "triploid_heat" 105335167
"LOC117684934" 51.5355651823902 -0.519313045662917 0.186765209899249 0.000584940018692358 0.0147595330297955 "uncharacterized" "uncharacterized protein LOC117684934" "genome" 1 -1 "triploid_heat" 117684934
"LOC105326054" 41.4687582512191 -0.519091534350718 0.161737866936967 0.00015208275215471 0.00565073614029262 "uncharacterized" "uncharacterized protein LOC105326054 isoform X4" "genome" 1 -1 "triploid_heat" 105326054
"LOC105323777" 144.006362255847 -0.519089306920876 0.252302384596262 0.00343461178146899 0.0491092769095004 "characterized" "glutathione S-transferase A" "genome" 1 -1 "triploid_heat" 105323777
"LOC105323463" 1077.69019797677 -0.518448636967648 0.204685947994719 0.00114017900711446 0.0233814776806004 "characterized" "dynein light chain 2, cytoplasmic" "genome" 1 -1 "triploid_heat" 105323463
"LOC105346973" 67.138255073288 -0.518266586151624 0.228316493780695 0.00217339520150924 0.0365937382189925 "characterized" "pre-mRNA-splicing factor CWC25 homolog" "genome" 1 -1 "triploid_heat" 105346973
"LOC105332572" 183.831911529615 -0.515753843767949 0.191647924677376 0.000749047112471565 0.0173089784418116 "characterized" "LOW QUALITY PROTEIN: FRAS1-related extracellular matrix protein 1" "genome" 1 -1 "triploid_heat" 105332572
"LOC105322421" 78.534568399759 -0.51486107643314 0.205769912619673 0.0012707983604814 0.0252584868093528 "characterized" "serum paraoxonase/arylesterase 1 isoform X1" "genome" 1 -1 "triploid_heat" 105322421
"LOC105332016" 1447.74742840156 -0.512031809764221 0.133765994297689 1.57468386353949e-05 0.00104104099867333 "characterized" "pescadillo homolog" "genome" 1 -1 "triploid_heat" 105332016
"LOC105331699" 82.8122611997783 -0.511994175544748 0.185412980737831 0.000626811462456813 0.0154566008355828 "characterized" "ribonuclease Oy" "genome" 1 -1 "triploid_heat" 105331699
"LOC105339619" 91.9848937757299 -0.509564824885153 0.206996655305967 0.00142068580098863 0.0270988103404708 "uncharacterized" "uncharacterized protein LOC105339619 isoform X4" "genome" 1 -1 "triploid_heat" 105339619
"LOC105318496" 74.2399616748783 -0.507295751444203 0.237411314894077 0.00304654776548879 0.0456116668299032 "characterized" "acetyl-coenzyme A synthetase" "genome" 1 -1 "triploid_heat" 105318496
"LOC105342898" 203.100226430214 -0.506347384218638 0.231495302011033 0.00271787547140474 0.0419508059163686 "characterized" "extended synaptotagmin-2 isoform X8" "genome" 1 -1 "triploid_heat" 105342898
"LOC105342403" 33.4895251495206 -0.505758057548752 0.223895048621741 0.00239343248340887 0.0388616744335182 "characterized" "U4/U6 small nuclear ribonucleoprotein Prp31-like" "genome" 1 -1 "triploid_heat" 105342403
"LOC105332626" 179.6269810256 -0.500678428990473 0.19424778750808 0.00106982361493416 0.0223630402283013 "uncharacterized" "uncharacterized protein LOC105332626" "genome" 1 -1 "triploid_heat" 105332626
"LOC105336482" 48.8061771686211 -0.499248429081787 0.162579625473161 0.000257948981711619 0.00823160721050313 "characterized" "neurocalcin-delta" "genome" 1 -1 "triploid_heat" 105336482
"LOC105344283" 33.5306017325637 -0.497198979525113 0.233601449250113 0.00322372061291768 0.047341979860881 "characterized" "agmatinase, mitochondrial" "genome" 1 -1 "triploid_heat" 105344283
"LOC105343255" 46.1626937780967 -0.495586310311237 0.229668299698902 0.00310913099650902 0.0462856507107416 "uncharacterized" "uncharacterized protein LOC105343255" "genome" 1 -1 "triploid_heat" 105343255
"LOC105334927" 250.651383043047 -0.495571789082585 0.161711979449873 0.000259339030996198 0.00823490120077136 "characterized" "adenylate kinase isoenzyme 5 isoform X1" "genome" 1 -1 "triploid_heat" 105334927
"LOC105330821" 465.147163640233 -0.494922807670629 0.150267490786144 0.000122817660521769 0.00487176720069683 "characterized" "transient receptor potential cation channel subfamily M member-like 2 isoform X2" "genome" 1 -1 "triploid_heat" 105330821
"LOC105331594" 58.9096886413343 -0.493366264650881 0.195357465598684 0.00127343091639305 0.025283566472411 "characterized" "transmembrane protein 143" "genome" 1 -1 "triploid_heat" 105331594
"LOC105335656" 32.8367452898529 -0.492950587450025 0.227877123334593 0.00306236456008234 0.045811284923535 "characterized" "COMM domain-containing protein 1" "genome" 1 -1 "triploid_heat" 105335656
"LOC105341443" 3904.63037262085 -0.492809753850426 0.145496700853323 9.01998413173372e-05 0.00387817266456477 "characterized" "CCHC-type zinc finger protein CG3800-like" "genome" 1 -1 "triploid_heat" 105341443
"LOC105348580" 65.4033843463815 -0.491189238836596 0.209922310365013 0.00203131710398848 0.03488607447213 "characterized" "synaptic vesicle membrane protein VAT-1 homolog-like" "genome" 1 -1 "triploid_heat" 105348580
"LOC105324234" 56.5182699053976 -0.489399062753227 0.215339312596991 0.00243544891078622 0.0391988264916682 "characterized" "thioredoxin domain-containing protein 9-like" "genome" 1 -1 "triploid_heat" 105324234
"LOC105332695" 185.318034091545 -0.488602641239231 0.151933742866907 0.000164551299376361 0.00596296408054416 "characterized" "sarcoplasmic calcium-binding protein" "genome" 1 -1 "triploid_heat" 105332695
"LOC105346877" 208.262819655082 -0.48058551598203 0.179735056906245 0.000895875120091738 0.0196485334008229 "characterized" "pericentriolar material 1 protein isoform X1" "genome" 1 -1 "triploid_heat" 105346877
"LOC105335875" 1583.09268860851 -0.479620024997331 0.145504000184545 0.000127591896850081 0.00502614550179551 "characterized" "60S ribosomal protein L6" "genome" 1 -1 "triploid_heat" 105335875
"LOC105343458" 47.0602682857531 -0.478292750885876 0.211385372576915 0.00258874137581444 0.0408463085345572 "characterized" "mitochondrial fission 1 protein" "genome" 1 -1 "triploid_heat" 105343458
"LOC105339104" 6430.13380587409 -0.478072290181063 0.146345194888525 0.000170430871914436 0.00613983873527691 "characterized" "40S ribosomal protein S25" "genome" 1 -1 "triploid_heat" 105339104
"LOC105348823" 95.3141109593273 -0.477290945188084 0.129779389670897 3.29077103302198e-05 0.00183378464362811 "characterized" "mitochondrial carrier homolog 2" "genome" 1 -1 "triploid_heat" 105348823
"LOC105347930" 56.4536939522967 -0.47728047054397 0.170467373283838 0.000637753727438104 0.0155806192087362 "characterized" "E3 ubiquitin-protein ligase RNF8" "genome" 1 -1 "triploid_heat" 105347930
"LOC105344987" 151.112740168932 -0.476069286440954 0.21051961467476 0.0025816657111333 0.0408338080359946 "characterized" "DDB1- and CUL4-associated factor 11" "genome" 1 -1 "triploid_heat" 105344987
"LOC105347264" 159.836884178096 -0.475898242353233 0.125090338714125 2.01391549001189e-05 0.00125920919367014 "characterized" "protein O-GlcNAcase isoform X2" "genome" 1 -1 "triploid_heat" 105347264
"LOC105333082" 337.94708401843 -0.474908822631858 0.197194105226455 0.00182723708540716 0.0324382945527768 "uncharacterized" "uncharacterized protein LOC105333082" "genome" 1 -1 "triploid_heat" 105333082
"LOC105343052" 43.005903979548 -0.471196850154822 0.206496247081548 0.0025939669314329 0.0408931497885858 "characterized" "CASP8-associated protein 2" "genome" 1 -1 "triploid_heat" 105343052
"LOC105343892" 100.801304744421 -0.470301846932649 0.183277012273714 0.00124936753956115 0.0249941261032596 "characterized" "actin-histidine N-methyltransferase" "genome" 1 -1 "triploid_heat" 105343892
"LOC109617070" 158.10998075576 -0.468576956362647 0.180411570182129 0.00114340433005701 0.0233814776806004 "characterized" "failed axon connections homolog" "genome" 1 -1 "triploid_heat" 109617070
"LOC105320776" 263.523925150665 -0.468434138918533 0.208338008761217 0.00275894020852875 0.0423366490401937 "characterized" "band 7 protein AGAP004871 isoform X2" "genome" 1 -1 "triploid_heat" 105320776
"LOC117683539" 21.6742248209694 -0.467819489006259 0.199502304898339 0.00229395457205574 0.0376376496775499 "characterized" "carboxylesterase 1C-like isoform X1" "genome" 1 -1 "triploid_heat" 117683539
"LOC105335686" 78.9298774889471 -0.466274031518736 0.157599953865705 0.000411093192559686 0.0113004678640289 "characterized" "pyridoxal phosphate homeostasis protein" "genome" 1 -1 "triploid_heat" 105335686
"LOC105340771" 528.769421051612 -0.464004439035565 0.175911403491459 0.00103141584587706 0.0218338133333885 "characterized" "protein unc-93 homolog A isoform X2" "genome" 1 -1 "triploid_heat" 105340771
"LOC105332475" 63.0071517412203 -0.463745884374963 0.159299694497136 0.000492920535819949 0.0130256723254999 "characterized" "ras-related protein Rap-1b" "genome" 1 -1 "triploid_heat" 105332475
"LOC105338320" 109.210124423255 -0.463204681239996 0.136685915911761 9.90616535511264e-05 0.00414329296995584 "characterized" "target of rapamycin complex subunit lst8" "genome" 1 -1 "triploid_heat" 105338320
"LOC105326550" 94.9840053338469 -0.460456521068911 0.196187632163692 0.00226637471596263 0.0374116140685008 "characterized" "AMP deaminase 2 isoform X8" "genome" 1 -1 "triploid_heat" 105326550
"LOC105334903" 174.287507422992 -0.457954303827785 0.196069556706256 0.00234473947707994 0.0382732032342828 "characterized" "C-C chemokine receptor type 6" "genome" 1 -1 "triploid_heat" 105334903
"LOC105346903" 64.1524857485274 -0.455303285928182 0.149270529542838 0.000324887504506068 0.00951198415970544 "characterized" "WD repeat-containing protein 93 isoform X1" "genome" 1 -1 "triploid_heat" 105346903
"LOC105349058" 136.235537991724 -0.454797866294933 0.137494649328632 0.00013687607100258 0.0052597481867554 "characterized" "universal stress protein YxiE" "genome" 1 -1 "triploid_heat" 105349058
"LOC105337000" 53.9421968048614 -0.454007947338905 0.170069724829232 0.00101607489374409 0.0215915914920619 "characterized" "protein lin-52 homolog" "genome" 1 -1 "triploid_heat" 105337000
"LOC105344358" 652.94791230331 -0.452916758263648 0.199860608340681 0.002824344711694 0.0429118930866523 "characterized" "calponin-2 isoform X1" "genome" 1 -1 "triploid_heat" 105344358
"LOC105323890" 51.9448707842484 -0.450828822944864 0.187147758134209 0.00204574187386439 0.0351011245241197 "characterized" "39S ribosomal protein L28, mitochondrial" "genome" 1 -1 "triploid_heat" 105323890
"LOC105336453" 36.5070859526152 -0.450538210987255 0.194858800474177 0.00260469712424069 0.0409928655773204 "characterized" "ferric-chelate reductase 1 isoform X2" "genome" 1 -1 "triploid_heat" 105336453
"LOC105332579" 87.7684418406528 -0.448937784739609 0.157731516996537 0.000614276787258322 0.0152494419124896 "characterized" "chromobox protein homolog 8" "genome" 1 -1 "triploid_heat" 105332579
"LOC105321542" 121.304243080719 -0.448692774053096 0.158375246979781 0.000641610611548323 0.0156541107539799 "characterized" "ubiquitin carboxyl-terminal hydrolase 46-like isoform X1" "genome" 1 -1 "triploid_heat" 105321542
"LOC105347458" 205.835858066719 -0.448233161478806 0.164285627463656 0.000871822857188811 0.0193046489806094 "characterized" "serine/threonine-protein kinase ICK" "genome" 1 -1 "triploid_heat" 105347458
"LOC105323898" 132.723360293146 -0.448007773630973 0.198634785574776 0.00297411567413229 0.0447086907981827 "characterized" "cell death abnormality protein 1-like isoform X1" "genome" 1 -1 "triploid_heat" 105323898
"LOC105318231" 179.232108668699 -0.4462959294997 0.201810401396759 0.00329509136409988 0.0478838528165026 "characterized" "adenylate kinase 9 isoform X10" "genome" 1 -1 "triploid_heat" 105318231
"LOC105341883" 64.2839587384008 -0.444906693746988 0.178758174232436 0.00170783133815246 0.0310048710947068 "characterized" "negative elongation factor A" "genome" 1 -1 "triploid_heat" 105341883
"LOC105335949" 43.3307731195303 -0.442011153485483 0.196671154821963 0.00317965107814061 0.0470165313301259 "uncharacterized" "uncharacterized protein LOC105335949" "genome" 1 -1 "triploid_heat" 105335949
"LOC105342291" 107.092061838497 -0.441734318218214 0.183753629189057 0.00213122769902994 0.0362052083119772 "characterized" "protein C-ets-2" "genome" 1 -1 "triploid_heat" 105342291
"LOC105320178" 44.5592720532144 -0.441522209817093 0.167135024010532 0.00115880559018243 0.0235615569513624 "characterized" "F-box only protein 21" "genome" 1 -1 "triploid_heat" 105320178
"LOC105329123" 59.6711075743489 -0.440403666598785 0.174032599088439 0.00157338137713795 0.0290677189206729 "uncharacterized" "uncharacterized protein LOC105329123" "genome" 1 -1 "triploid_heat" 105329123
"LOC105333232" 44.4814357484205 -0.438024652896168 0.177218574301449 0.00184997083426078 0.0326379474191864 "characterized" "inhibitor of growth protein 3" "genome" 1 -1 "triploid_heat" 105333232
"LOC105333340" 73.1937457139472 -0.437840425287077 0.153230978108029 0.000630998071206068 0.0155183458978612 "characterized" "HAUS augmin-like complex subunit 1 isoform X1" "genome" 1 -1 "triploid_heat" 105333340
"LOC105322367" 365.25211376594 -0.437218092654387 0.120865243520141 4.79464083956921e-05 0.00242293562426997 "characterized" "laccase-3 isoform X2" "genome" 1 -1 "triploid_heat" 105322367
"LOC105319978" 98.1845411047202 -0.435641167487456 0.194247571277044 0.00324312508767157 0.04750009280685 "characterized" "calcium-binding protein LPS1-alpha-like" "genome" 1 -1 "triploid_heat" 105319978
"LOC105326055" 78.0331264296523 -0.434288811769329 0.173805396107051 0.00173445736810931 0.0313955506916352 "characterized" "meiosis expressed gene 1 protein homolog" "genome" 1 -1 "triploid_heat" 105326055
"LOC105345827" 52.2639286797893 -0.43421763514089 0.174419555484965 0.00180402819308342 0.0321811412199456 "uncharacterized" "uncharacterized protein LOC105345827 isoform X2" "genome" 1 -1 "triploid_heat" 105345827
"LOC105340930" 83.2808775276732 -0.430869130001681 0.168368488409686 0.00149484039892616 0.0281063518432142 "characterized" "fibrillin-2" "genome" 1 -1 "triploid_heat" 105340930
"LOC105329912" 4019.04304703884 -0.429031265875368 0.154656364086262 0.000818447873090654 0.0184325653469562 "characterized" "60S acidic ribosomal protein P1" "genome" 1 -1 "triploid_heat" 105329912
"LOC105345381" 2452.18030978601 -0.428818573069395 0.152755326910318 0.000756729602968852 0.0174222734745735 "characterized" "AP-2 complex subunit mu" "genome" 1 -1 "triploid_heat" 105345381
"LOC105333341" 165.110784925579 -0.428276505858498 0.153489954572272 0.000794658685076459 0.0180067315064316 "characterized" "protein phosphatase 1 regulatory subunit 36 isoform X2" "genome" 1 -1 "triploid_heat" 105333341
"LOC105348494" 2989.18118704124 -0.427924288899052 0.132940149589273 0.000204341484707877 0.00687788081284084 "characterized" "40S ribosomal protein S12" "genome" 1 -1 "triploid_heat" 105348494
"LOC105321497" 145.346662837641 -0.426167444061903 0.17464193023022 0.00205960411147645 0.0352733498943205 "characterized" "septin-5-like" "genome" 1 -1 "triploid_heat" 105321497
"LOC105348806" 131.862737141445 -0.42543940921959 0.170377624490528 0.00179438810598546 0.0320401632283658 "characterized" "long-chain-fatty-acid--CoA ligase 5" "genome" 1 -1 "triploid_heat" 105348806
"LOC105338497" 54.7541938445678 -0.422598962407677 0.175064448021661 0.00227220157254596 0.0374537605054605 "characterized" "LOW QUALITY PROTEIN: anoctamin-10" "genome" 1 -1 "triploid_heat" 105338497
"LOC105334708" 38.2119056889601 -0.422351408354462 0.165243601934892 0.00160952425869096 0.0295399750761739 "characterized" "nuclear pore complex protein Nup93" "genome" 1 -1 "triploid_heat" 105334708
"LOC105320117" 306.287549445265 -0.421902799546619 0.150416391924484 0.000784560763327348 0.0178436785198187 "characterized" "serine/arginine-rich splicing factor 6 isoform X1" "genome" 1 -1 "triploid_heat" 105320117
"LOC105324073" 2876.93650875082 -0.42104562119872 0.168615450733642 0.00183057674048927 0.0324663345945429 "characterized" "60S ribosomal protein L12" "genome" 1 -1 "triploid_heat" 105324073
"LOC105330130" 2279.32740131296 -0.419819639853588 0.147837073701167 0.000709800593133381 0.0167041769826536 "characterized" "60S ribosomal protein L4" "genome" 1 -1 "triploid_heat" 105330130
"LOC105330362" 28.9016774446614 -0.419326587250511 0.172099690170721 0.00220769737231098 0.0369869700133988 "uncharacterized" "uncharacterized protein LOC105330362" "genome" 1 -1 "triploid_heat" 105330362
"LOC105330139" 63.9391604079536 -0.419142108539749 0.184734211494517 0.00331750305015664 0.0481064023271535 "characterized" "protein S-acyltransferase 21 isoform X2" "genome" 1 -1 "triploid_heat" 105330139
"LOC105339626" 132.490791396953 -0.417599817800785 0.157299359435189 0.00123068988788558 0.0247547164471642 "characterized" "cilia- and flagella-associated protein 99 isoform X1" "genome" 1 -1 "triploid_heat" 105339626
"LOC117692961" 680.951301232434 -0.415878224027223 0.0819948875983974 6.61924821587996e-08 1.02598347346139e-05 "characterized" "serine/arginine repetitive matrix protein 2-like isoform X2" "genome" 1 -1 "triploid_heat" 117692961
"LOC105344785" 257.676636358366 -0.414365531845732 0.14215754337967 0.00058627360607209 0.014772973584699 "characterized" "DNA ligase 1" "genome" 1 -1 "triploid_heat" 105344785
"LOC105336412" 241.8091004182 -0.41371172407311 0.169037065502307 0.00214818804518859 0.0363516775169757 "characterized" "trichohyalin-like isoform X2" "genome" 1 -1 "triploid_heat" 105336412
"LOC105326179" 146.994368567381 -0.408749100688107 0.158210537937288 0.00156624164183816 0.0289977416837376 "uncharacterized" "uncharacterized protein DDB_G0286299 isoform X1" "genome" 1 -1 "triploid_heat" 105326179
"LOC105330983" 58.4712604095267 -0.408241781233173 0.170863645172865 0.00258352149514804 0.0408338080359946 "characterized" "delta-aminolevulinic acid dehydratase" "genome" 1 -1 "triploid_heat" 105330983
"LOC105320773" 166.045449902378 -0.407514874745088 0.172400439498791 0.00276771990158753 0.0423587449593716 "characterized" "transcription elongation factor B polypeptide 3" "genome" 1 -1 "triploid_heat" 105320773
"LOC105344169" 232.05056013354 -0.407435084065816 0.138696292573782 0.000564660179105116 0.0144147744962686 "characterized" "sodium/calcium exchanger 3 isoform X8" "genome" 1 -1 "triploid_heat" 105344169
"LOC105336053" 105.197571173241 -0.405971394624517 0.162305641254347 0.0019754682122269 0.0343149871817891 "uncharacterized" "uncharacterized protein C6orf62 homolog" "genome" 1 -1 "triploid_heat" 105336053
"LOC117684409" 1914.26199814131 -0.405340639806247 0.156969719317316 0.00157434430694438 0.0290677189206729 "characterized" "probable 60S ribosomal protein L37-A" "genome" 1 -1 "triploid_heat" 117684409
"LOC105318688" 63.9168806304865 -0.403821028645705 0.16359162208004 0.00215626668867991 0.0364111622384426 "characterized" "serine/arginine repetitive matrix protein 4" "genome" 1 -1 "triploid_heat" 105318688
"LOC105337432" 126.888388123257 -0.401041593886309 0.168211782767556 0.00272415754024219 0.0420051032939877 "uncharacterized" "uncharacterized protein LOC105337432" "genome" 1 -1 "triploid_heat" 105337432
"LOC105321564" 128.891011813926 -0.397159607295961 0.171461305855769 0.00327796475351408 0.0477960947656658 "uncharacterized" "uncharacterized protein LOC105321564 isoform X1" "genome" 1 -1 "triploid_heat" 105321564
"LOC105327095" 135.733240782891 -0.396158415669628 0.150931735775853 0.00138173949966692 0.0267788069846971 "characterized" "myosin-IIIb isoform X1" "genome" 1 -1 "triploid_heat" 105327095
"LOC105329214" 507.235323131021 -0.395133403946852 0.127576045485849 0.000361841120585918 0.0103516834280172 "characterized" "LOW QUALITY PROTEIN: collagen alpha-2(IV) chain" "genome" 1 -1 "triploid_heat" 105329214
"LOC105330868" 131.46651598199 -0.391259432019345 0.150729230688485 0.00154845074485887 0.0288834968905844 "characterized" "pyruvate kinase PKM" "genome" 1 -1 "triploid_heat" 105330868
"LOC105335781" 161.719943310534 -0.390779165503285 0.148063158781785 0.00146823204319551 0.0277759384992218 "characterized" "protein N-terminal asparagine amidohydrolase isoform X2" "genome" 1 -1 "triploid_heat" 105335781
"LOC105338604" 7268.08284420371 -0.389290429974422 0.148837633030319 0.00156737582375858 0.0289977416837376 "characterized" "60S ribosomal protein L5" "genome" 1 -1 "triploid_heat" 105338604
"LOC105321812" 329.30570326436 -0.389153120263997 0.129533233572679 0.000495534766281872 0.0130560268738284 "characterized" "structural maintenance of chromosomes protein 3-like" "genome" 1 -1 "triploid_heat" 105321812
"LOC105333709" 428.780034829591 -0.388232561762984 0.165010194341357 0.00313417046926401 0.0465457120012678 "characterized" "flotillin-1 isoform X5" "genome" 1 -1 "triploid_heat" 105333709
"LOC105347348" 496.20707682684 -0.385151080088211 0.131663137205019 0.000649657729762953 0.0157712918712883 "uncharacterized" "uncharacterized protein LOC105347348 isoform X4" "genome" 1 -1 "triploid_heat" 105347348
"LOC105326303" 384.045086527272 -0.383527277676463 0.140344402643925 0.00116063618366594 0.0235615569513624 "characterized" "phosphatidylinositol-binding clathrin assembly protein LAP isoform X1" "genome" 1 -1 "triploid_heat" 105326303
"LOC105322305" 239.32532320656 -0.368788228360111 0.102449392375144 6.93554223852255e-05 0.00320034674434414 "characterized" "laminin subunit gamma-1" "genome" 1 -1 "triploid_heat" 105322305
"LOC105324788" 104.086500623407 -0.368788136711726 0.155825961686109 0.0033748080972161 0.0485935482850515 "characterized" "EF-hand calcium-binding domain-containing protein 6 isoform X1" "genome" 1 -1 "triploid_heat" 105324788
"LOC105322212" 51.2672607322491 -0.368318699856803 0.147166724074135 0.0024040744424633 0.0388846361983661 "characterized" "tetraspanin-1 isoform X1" "genome" 1 -1 "triploid_heat" 105322212
"LOC105322413" 2405.74371245031 -0.367365389833974 0.106807952726128 0.000126723741299677 0.00501592147697972 "characterized" "elongation factor 2" "genome" 1 -1 "triploid_heat" 105322413
"LOC105326509" 149.199049325162 -0.367285455738754 0.142775361639134 0.00198942885789284 0.0344877963193923 "characterized" "ataxin-7-like protein 3 isoform X3" "genome" 1 -1 "triploid_heat" 105326509
"LOC105321918" 178.268936230551 -0.365740508376802 0.124151229405652 0.000677196351267825 0.0161380965105104 "uncharacterized" "uncharacterized protein LOC105321918 isoform X2" "genome" 1 -1 "triploid_heat" 105321918
"LOC105325638" 3686.80331077888 -0.36434192956409 0.146224473374333 0.00249864632118892 0.0400065376686888 "characterized" "60S ribosomal protein L26" "genome" 1 -1 "triploid_heat" 105325638
"LOC105343005" 182.741419481334 -0.359147064828895 0.126754883666035 0.000982798649085832 0.0209686716167844 "characterized" "pre-mRNA-processing factor 39" "genome" 1 -1 "triploid_heat" 105343005
"LOC105348986" 138.519655773942 -0.356242200602726 0.138838453202574 0.0021443305105622 0.0363197210902844 "characterized" "ubiquitin carboxyl-terminal hydrolase 7 isoform X4" "genome" 1 -1 "triploid_heat" 105348986
"LOC105342397" 4068.9299128514 -0.353126799545778 0.126396485269005 0.00114325633717394 0.0233814776806004 "characterized" "ubiquitin-40S ribosomal protein S27a" "genome" 1 -1 "triploid_heat" 105342397
"LOC105318289" 319.734330758623 -0.350634463107267 0.126144598500196 0.00120252184959288 0.0243067240921877 "uncharacterized" "uncharacterized protein LOC105318289 isoform X15" "genome" 1 -1 "triploid_heat" 105318289
"LOC105317181" 132.570852843146 -0.349602549427134 0.130001500996533 0.00158744981286806 0.0292512605378136 "characterized" "ceramide transfer protein" "genome" 1 -1 "triploid_heat" 105317181
"LOC117691907" 194.616661008545 -0.344946909922865 0.109067065343673 0.000376956891977778 0.0106968767269694 "characterized" "beta-taxilin-like" "genome" 1 -1 "triploid_heat" 117691907
"LOC105333894" 187.612788394247 -0.343921272655634 0.127284319002513 0.00156095823801886 0.0289656687125332 "characterized" "receptor-type guanylate cyclase Gyc76C" "genome" 1 -1 "triploid_heat" 105333894
"LOC105343403" 111.2469987661 -0.34355770229303 0.137627669832218 0.00278655200036346 0.0425479732174702 "characterized" "AP-1 complex-associated regulatory protein" "genome" 1 -1 "triploid_heat" 105343403
"LOC105344646" 4697.96216711438 -0.341033655537763 0.131597203245367 0.00223712321637751 0.0371846211461053 "characterized" "60S ribosomal protein L7" "genome" 1 -1 "triploid_heat" 105344646
"LOC105326551" 790.36980778066 -0.340753042391197 0.104142076363771 0.000264202405530592 0.00830024277922665 "characterized" "neural cell adhesion molecule 1 isoform X1" "genome" 1 -1 "triploid_heat" 105326551
"LOC105318539" 152.950598499101 -0.33347827746599 0.123208212446037 0.00165630421598887 0.0303381641151089 "characterized" "ankyrin repeat domain-containing protein SOWAHC" "genome" 1 -1 "triploid_heat" 105318539
"LOC105332769" 157.236235207832 -0.328870231302211 0.134857286314344 0.00350302411437462 0.0497791061553466 "uncharacterized" "uncharacterized protein LOC105332769" "genome" 1 -1 "triploid_heat" 105332769
"LOC105339827" 614.379144155972 -0.327739781703215 0.107110063124603 0.000577445836723148 0.0146104094078991 "characterized" "dynein heavy chain 7, axonemal isoform X5" "genome" 1 -1 "triploid_heat" 105339827
"LOC105348149" 562.148316279909 -0.319677673508329 0.102574303054363 0.000498961208637661 0.0130560268738284 "characterized" "neurogenic locus notch homolog protein 2 isoform X1" "genome" 1 -1 "triploid_heat" 105348149
"LOC105341348" 110.350777719938 -0.311079187874294 0.114142219476021 0.00179178934896117 0.0320401632283658 "characterized" "proteasome subunit alpha type-3" "genome" 1 -1 "triploid_heat" 105341348
"LOC105331426" 799.621278282677 -0.305275151328154 0.10523998797407 0.00107056462573001 0.0223630402283013 "characterized" "probable global transcription activator SNF2L2 isoform X4" "genome" 1 -1 "triploid_heat" 105331426
