gene,baseMean,log2FoldChange,lfcSE,pvalue,padj,cat,description,feature,count,plus_minus,analysis
LOC105339794,27.27605578,0.529644525,0.229701625,0.00199578,0.034565405,characterized,cytochrome P450 2B4 isoform X1,genome,1,1,triploid_heat
LOC105320105,34.51659855,0.532860252,0.178639992,0.000306403,0.009115499,characterized,N-alpha-acetyltransferase 20,genome,1,1,triploid_heat
LOC105339380,19.25594336,0.537876389,0.201421915,0.000773178,0.017693881,characterized,RNA-binding motif protein X-linked 2,genome,1,1,triploid_heat
LOC105341763,49.36240655,0.538390216,0.213652256,0.001158987,0.023561557,characterized,endoplasmic reticulum lectin 1,genome,1,1,triploid_heat
LOC105345205,33.72381679,0.539516371,0.208000558,0.000943606,0.020332717,characterized,DNA replication licensing factor mcm5,genome,1,1,triploid_heat
LOC105320003,23.07573571,0.540663137,0.253035685,0.002877549,0.043576669,characterized,WD repeat-containing protein 89,genome,1,1,triploid_heat
LOC105319273,40.40658266,0.541359181,0.220460817,0.00134793,0.026337462,characterized,putative ankyrin repeat protein RF_0381 isoform X1,genome,1,1,triploid_heat
LOC105341230,153.5491646,0.541405903,0.251190183,0.002727182,0.042005103,characterized,WW domain binding protein 1-like,genome,1,1,triploid_heat
LOC105331521,129.8726907,0.543211367,0.135501267,7.20E-06,0.000546682,characterized,glucosidase 2 subunit beta isoform X3,genome,1,1,triploid_heat
LOC105332258,254.2247316,0.544367655,0.149527633,3.11E-05,0.001771844,characterized,importin subunit alpha-7 isoform X1,genome,1,1,triploid_heat
LOC105332133,17.95272248,0.545143671,0.261590142,0.003102173,0.046219364,characterized,nucleic acid dioxygenase ALKBH1,genome,1,1,triploid_heat
LOC105337122,357.9861345,0.545150199,0.234196634,0.001813351,0.032305441,characterized,peroxidasin isoform X2,genome,1,1,triploid_heat
LOC105331512,25.7756371,0.546929534,0.248193591,0.002412221,0.038926879,characterized,somatostatin receptor type 2-like,genome,1,1,triploid_heat
LOC105321326,738.2008481,0.549985543,0.246285635,0.002265847,0.037411614,characterized,nuclear factor erythroid 2-related factor 2 isoform X3,genome,1,1,triploid_heat
LOC105325241,1282.092695,0.552396239,0.163660884,8.05E-05,0.003545149,characterized,eukaryotic translation initiation factor 5B,genome,1,1,triploid_heat
LOC105342835,134.1726648,0.552534334,0.20767684,0.000757531,0.017422273,characterized,cAMP-responsive element modulator isoform X2,genome,1,1,triploid_heat
LOC105346647,91.06078786,0.559934312,0.160238751,5.20E-05,0.002557441,characterized,importin-5,genome,1,1,triploid_heat
LOC105336070,301.9467195,0.561412151,0.143362857,1.01E-05,0.000714638,characterized,reversion-inducing cysteine-rich protein with Kazal motifs,genome,1,1,triploid_heat
LOC105330358,42.55531503,0.565965611,0.257834299,0.002309481,0.037764523,characterized,serine protease inhibitor Cvsi-2-like,genome,1,1,triploid_heat
LOC105327705,94.00585748,0.566015828,0.177747295,0.000150014,0.005601215,characterized,probable 28S rRNA (cytosine-C(5))-methyltransferase,genome,1,1,triploid_heat
LOC105333875,78.86098555,0.569876993,0.182182815,0.000175014,0.006219907,characterized,beta-13-galactosyltransferase 5 isoform X1,genome,1,1,triploid_heat
LOC117692954,203.9535221,0.57161236,0.199801018,0.000405289,0.011221831,characterized,chromodomain-helicase-DNA-binding protein Mi-2 homolog,genome,1,1,triploid_heat
LOC105331819,45.87356243,0.571976948,0.247189973,0.001738559,0.03143894,characterized,PRELI domain containing protein 3B isoform X1,genome,1,1,triploid_heat
LOC105329035,81.11266642,0.572400276,0.117308011,1.25E-07,1.70E-05,characterized,pentatricopeptide repeat-containing protein 1 mitochondrial isoform X1,genome,1,1,triploid_heat
LOC105317591,124.9586164,0.572915662,0.210212846,0.000592081,0.014838224,characterized,fatty acid-binding protein brain,genome,1,1,triploid_heat
LOC105327321,27.05610909,0.573448308,0.263259409,0.002393102,0.038861674,characterized,CD151 antigen,genome,1,1,triploid_heat
LOC105322739,27.96740293,0.575943103,0.201776823,0.000410284,0.011295052,characterized,ATP-dependent RNA helicase DDX51-like,genome,1,1,triploid_heat
LOC105321664,47.49657363,0.57689962,0.169729674,6.78E-05,0.003164195,characterized,STE20-related kinase adapter protein alpha isoform X1,genome,1,1,triploid_heat
LOC117689638,100.4320447,0.577191738,0.209382249,0.00054061,0.01386864,characterized,RBPJ-interacting and tubulin-associated protein 1-like,genome,1,1,triploid_heat
LOC105331975,80.70501757,0.57740695,0.207449605,0.000498802,0.013056027,characterized,ATP-binding cassette sub-family B member 6 mitochondrial,genome,1,1,triploid_heat
LOC105347201,509.0720687,0.578165997,0.165206206,4.86E-05,0.002441888,characterized,ras GTPase-activating protein-binding protein 2,genome,1,1,triploid_heat
LOC105331184,56.94261253,0.578676863,0.240090403,0.001326261,0.026052051,characterized,nuclear receptor ROR-beta isoform X1,genome,1,1,triploid_heat
LOC105340822,31.55696234,0.584073066,0.278188022,0.002695269,0.041706574,characterized,transmembrane emp24 domain-containing protein 9 isoform X2,genome,1,1,triploid_heat
LOC105347893,44.21652014,0.584585433,0.208057891,0.000458846,0.012301467,characterized,28S ribosomal protein S27 mitochondrial,genome,1,1,triploid_heat
LOC105329404,73.16134225,0.587608201,0.114518403,3.34E-08,5.71E-06,characterized,phospholipase A2 group XV,genome,1,1,triploid_heat
LOC105324538,427.42797,0.592288184,0.197929952,0.00026048,0.008255244,characterized,aspartyl/asparaginyl beta-hydroxylase,genome,1,1,triploid_heat
LOC105326739,142.0762753,0.592737193,0.200153929,0.000281977,0.008654028,characterized,RNA-binding protein lark isoform X2,genome,1,1,triploid_heat
LOC105339475,55.82194417,0.593265219,0.155556988,1.39E-05,0.00093491,characterized,actin-related protein 5,genome,1,1,triploid_heat
LOC105326313,15.25216058,0.594012039,0.298320554,0.00319545,0.047106853,characterized,polycomb protein EED,genome,1,1,triploid_heat
LOC105342919,195.0813402,0.594046465,0.174217321,6.38E-05,0.003000179,characterized,AN1-type zinc finger protein 5,genome,1,1,triploid_heat
LOC105321448,31.64355205,0.594258975,0.273061863,0.00223773,0.037184621,characterized,TBC1 domain family member 15 isoform X1,genome,1,1,triploid_heat
LOC117691572,1007.694023,0.595611902,0.19105023,0.000171478,0.006141573,characterized,nuclear migration protein nudC-like,genome,1,1,triploid_heat
LOC105320203,71.77788043,0.596225859,0.205594015,0.000335993,0.009775057,characterized,protein transport protein Sec23A isoform X3,genome,1,1,triploid_heat
LOC105327662,31.75906921,0.597307767,0.226313009,0.000706477,0.016684971,characterized,tRNA-splicing endonuclease subunit Sen15-like,genome,1,1,triploid_heat
LOC105341503,32.33910723,0.597578504,0.292068321,0.002909263,0.043973227,characterized,double-stranded RNA-specific adenosine deaminase,genome,1,1,triploid_heat
LOC105335317,96.42810552,0.600570715,0.244018484,0.001120195,0.023111843,characterized,SAFB-like transcription modulator,genome,1,1,triploid_heat
LOC105326385,589.5883083,0.603330927,0.252686487,0.001345397,0.026336231,characterized,heat shock 70 kDa protein 4 isoform X2,genome,1,1,triploid_heat
LOC117685648,74.64456646,0.60582064,0.19583985,0.000180459,0.006352218,characterized,SUN domain-containing ossification factor-like,genome,1,1,triploid_heat
LOC105320089,246.480929,0.605874719,0.180584311,7.57E-05,0.003382249,characterized,hsc70-interacting protein isoform X1,genome,1,1,triploid_heat
LOC105342373,72.26797586,0.607061731,0.302578594,0.003101055,0.046219364,characterized,multiple epidermal growth factor-like domains protein 10,genome,1,1,triploid_heat
LOC105341769,384.3243382,0.60814482,0.161774889,1.68E-05,0.001096746,characterized,selenoprotein N-like isoform X2,genome,1,1,triploid_heat
LOC105318637,41.35424182,0.608560183,0.25541981,0.001346439,0.026336231,characterized,tryptophan--tRNA ligase cytoplasmic,genome,1,1,triploid_heat
LOC105345448,159.8827169,0.61105546,0.229248725,0.000636935,0.015580619,characterized,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 7,genome,1,1,triploid_heat
LOC105333050,82.47747715,0.612617645,0.222895758,0.000502429,0.013105911,characterized,dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3A,genome,1,1,triploid_heat
LOC105318785,89.91290027,0.613220647,0.228153568,0.000590205,0.014811333,characterized,transient receptor potential cation channel subfamily M member-like 2,genome,1,1,triploid_heat
LOC105330680,21.47837776,0.616047953,0.231814395,0.000631981,0.015521822,characterized,zinc finger protein 70,genome,1,1,triploid_heat
LOC105330271,67.65513106,0.616700882,0.223314586,0.000480737,0.01283241,characterized,CDK-activating kinase assembly factor MAT1,genome,1,1,triploid_heat
LOC105323094,56.21066721,0.618281543,0.187148058,8.86E-05,0.00381899,characterized,platelet-activating factor acetylhydrolase IB subunit beta,genome,1,1,triploid_heat
LOC105317477,15.59954368,0.618300268,0.316092676,0.003353338,0.048435653,characterized,protein HGH1 homolog,genome,1,1,triploid_heat
LOC105317480,80.97749026,0.618500253,0.175296999,3.97E-05,0.002091891,characterized,probable ATP-dependent RNA helicase DHX37,genome,1,1,triploid_heat
LOC105326141,61.6227819,0.619290461,0.16354589,1.45E-05,0.000959154,characterized,zinc finger protein OZF,genome,1,1,triploid_heat
LOC105336358,74.03643208,0.619947507,0.197988704,0.000153402,0.005681728,characterized,nuclear fragile X mental retardation-interacting protein 1,genome,1,1,triploid_heat
LOC105345955,19.39548884,0.621145739,0.302612187,0.002709307,0.041853571,characterized,ADP-dependent glucokinase-like,genome,1,1,triploid_heat
LOC105333107,120.1987078,0.621798607,0.177376247,4.18E-05,0.00215818,characterized,cell division control protein 42 homolog,genome,1,1,triploid_heat
LOC105320381,28.45508302,0.622347932,0.192628883,0.000111516,0.004520671,characterized,probable ATP-dependent RNA helicase DDX52,genome,1,1,triploid_heat
LOC105330437,39.86471529,0.623423509,0.291623012,0.002207788,0.03698697,characterized,coiled-coil domain-containing protein 84,genome,1,1,triploid_heat
LOC105347539,181.0082922,0.624009654,0.202910043,0.00018297,0.006415035,characterized,coiled-coil domain-containing protein 124,genome,1,1,triploid_heat
LOC105347347,1220.847915,0.624742055,0.16766077,1.85E-05,0.001177962,characterized,tubulin alpha-1A chain,genome,1,1,triploid_heat
LOC105338398,63.15276283,0.626911353,0.170902001,2.27E-05,0.001390471,characterized,protein pelota,genome,1,1,triploid_heat
LOC105340727,139.9732532,0.629411437,0.179495974,4.15E-05,0.002151449,characterized,transcription factor SOX-11,genome,1,1,triploid_heat
LOC105348624,86.8268296,0.630595496,0.250344006,0.000902409,0.01974331,characterized,10 kDa heat shock protein mitochondrial,genome,1,1,triploid_heat
LOC105330684,112.9351602,0.631584898,0.170245957,1.92E-05,0.001213237,characterized,putative pre-mRNA-splicing factor ATP-dependent RNA helicase PRP1,genome,1,1,triploid_heat
LOC105341470,223.4584172,0.631727211,0.255478888,0.001011324,0.02151543,characterized,transcription factor kayak isoform X1,genome,1,1,triploid_heat
LOC105317102,748.4970387,0.632345569,0.089350822,1.60E-13,1.18E-10,characterized,major vault protein-like,genome,1,1,triploid_heat
LOC105327202,215.0500948,0.635305846,0.153774712,3.47E-06,0.000297789,characterized,TNF receptor-associated factor 3,genome,1,1,triploid_heat
LOC105335437,133.2990127,0.635936166,0.108050578,3.98E-10,1.25E-07,characterized,terminal nucleotidyltransferase 5C,genome,1,1,triploid_heat
LOC117682820,13.5543736,0.64079625,0.334629397,0.003433778,0.049109277,characterized,E3 ubiquitin-protein ligase TRIM71-like,genome,1,1,triploid_heat
LOC105324322,13.3505648,0.642954417,0.308313697,0.002398904,0.038884636,characterized,multiple epidermal growth factor-like domains protein 10,genome,1,1,triploid_heat
LOC105324078,104.1996683,0.64371543,0.204914882,0.000141475,0.005362131,characterized,antiviral innate immune response receptor RIG-I isoform X2,genome,1,1,triploid_heat
LOC105324846,600.5510992,0.644636356,0.099278695,8.93E-12,4.34E-09,characterized,eIF-2-alpha kinase activator GCN1 isoform X1,genome,1,1,triploid_heat
LOC105345138,146.1508201,0.645739132,0.139620376,3.63E-07,4.44E-05,characterized,protein sel-1 homolog 1 isoform X1,genome,1,1,triploid_heat
LOC105321151,136.5610854,0.650334271,0.133539038,1.08E-07,1.53E-05,characterized,nucleolar protein 8,genome,1,1,triploid_heat
LOC105334373,179.824628,0.651923345,0.124479103,1.60E-08,3.01E-06,characterized,PR domain zinc finger protein 5,genome,1,1,triploid_heat
LOC105329983,50.58927579,0.654156431,0.230824678,0.000362504,0.010351683,characterized,dual specificity protein phosphatase 18 isoform X1,genome,1,1,triploid_heat
LOC105347908,18.03233758,0.658512241,0.269308932,0.001050437,0.02209271,characterized,ras-like protein family member 12,genome,1,1,triploid_heat
LOC105330746,823.4100321,0.65866084,0.111248344,3.21E-10,1.04E-07,characterized,nuclear factor of activated T-cells 5,genome,1,1,triploid_heat
LOC105348498,74.45732054,0.670994736,0.181736953,1.92E-05,0.001213237,characterized,uridine-cytidine kinase-like 1 isoform X5,genome,1,1,triploid_heat
LOC105336247,31.85384116,0.671607253,0.316420154,0.002104149,0.03596944,characterized,ubiquitin-fold modifier 1,genome,1,1,triploid_heat
LOC105337125,42.38509001,0.671660234,0.233432029,0.000305734,0.009115499,characterized,deoxyhypusine hydroxylase,genome,1,1,triploid_heat
LOC105331718,241.7798302,0.673858419,0.295210162,0.001448059,0.027450609,characterized,set1/Ash2 histone methyltransferase complex subunit ASH2 isoform X2,genome,1,1,triploid_heat
LOC105336249,33.68980152,0.674022706,0.294460226,0.001440477,0.027391341,characterized,signal peptidase complex subunit 3,genome,1,1,triploid_heat
LOC105318769,183.0978553,0.675700405,0.285694019,0.001204444,0.024306724,characterized,sodium-dependent phosphate transporter 1-A isoform X1,genome,1,1,triploid_heat
LOC117683896,52.43193582,0.678200369,0.310285959,0.001792852,0.032040163,characterized,protein PML-like,genome,1,1,triploid_heat
LOC105346613,93.87603595,0.680102857,0.247704491,0.000441362,0.011884567,characterized,cytochrome P450 27C1,genome,1,1,triploid_heat
LOC105344018,15.43947788,0.681256141,0.365113524,0.003472964,0.049504504,characterized,serine O-succinyltransferase isoform X2,genome,1,1,triploid_heat
LOC105334251,26.97617427,0.682263745,0.293568413,0.001277325,0.025306411,characterized,DNA repair protein complementing XP-G cells,genome,1,1,triploid_heat
LOC105334709,82.37481723,0.682821502,0.205699425,7.28E-05,0.003308563,characterized,ankyrin repeat domain-containing protein 11,genome,1,1,triploid_heat
LOC105322271,246.4393521,0.687190995,0.156351291,9.75E-07,0.000102781,characterized,transforming growth factor-beta-induced protein ig-h3,genome,1,1,triploid_heat
LOC105330481,38.83247117,0.689786066,0.332919509,0.002205912,0.03698697,characterized,probable serine/threonine-protein kinase clkA,genome,1,1,triploid_heat
LOC105328735,102.2045665,0.690923963,0.158504406,1.14E-06,0.000115831,characterized,ER lumen protein-retaining receptor 2 isoform X2,genome,1,1,triploid_heat
LOC105318217,23.01403052,0.691898064,0.245596768,0.00035241,0.010124918,characterized,potassium voltage-gated channel protein Shaw,genome,1,1,triploid_heat
LOC105322738,44.94207156,0.693590508,0.209037134,7.19E-05,0.003273734,characterized,protein adenylyltransferase FICD,genome,1,1,triploid_heat
LOC117680290,72.79165568,0.693966476,0.216723589,0.000106105,0.004349125,characterized,calnexin-like isoform X2,genome,1,1,triploid_heat
LOC105347538,138.9700826,0.698781116,0.187953709,1.66E-05,0.001082908,characterized,46 kDa FK506-binding nuclear protein isoform X2,genome,1,1,triploid_heat
LOC105317556,205.0149481,0.700835901,0.169837716,3.13E-06,0.000272289,characterized,protein AF-9,genome,1,1,triploid_heat
LOC105338584,26.05467146,0.70372365,0.226379368,0.000139623,0.005343028,characterized,ubiquitin carboxyl-terminal hydrolase 38,genome,1,1,triploid_heat
LOC105344264,115.5032541,0.705874953,0.178529033,6.45E-06,0.000508476,characterized,TNF receptor-associated factor 2,genome,1,1,triploid_heat
LOC105347712,21.5142903,0.710366971,0.238124646,0.000205988,0.006908104,characterized,stAR-related lipid transfer protein 7 mitochondrial,genome,1,1,triploid_heat
LOC105327331,68.40563927,0.710769188,0.202608811,3.56E-05,0.001950796,characterized,innexin unc-9,genome,1,1,triploid_heat
LOC105324912,41.50307355,0.711261877,0.208529009,4.90E-05,0.002448555,characterized,derlin-1,genome,1,1,triploid_heat
LOC105324647,40.08875403,0.711574472,0.259605098,0.000423978,0.011585591,characterized,digestive cysteine proteinase 1,genome,1,1,triploid_heat
LOC105341558,32.39994294,0.712921835,0.393624706,0.003512036,0.049868742,characterized,neprilysin-1-like isoform X2,genome,1,1,triploid_heat
LOC105317959,487.3015937,0.714122859,0.23469593,0.000171253,0.006141573,characterized,hsp90 co-chaperone Cdc37,genome,1,1,triploid_heat
LOC105318107,10.12455299,0.716698481,0.276077815,0.000637279,0.015580619,characterized,tRNA pseudouridine synthase-like 1,genome,1,1,triploid_heat
LOC105318441,76.58667677,0.719341315,0.29782902,0.001005586,0.021418052,characterized,phospholipase A and acyltransferase 3,genome,1,1,triploid_heat
LOC105337120,143.7350236,0.722446454,0.232372813,0.000136214,0.005259748,characterized,probable histone deacetylase 1-B,genome,1,1,triploid_heat
LOC117682429,45.93745447,0.724510366,0.371260149,0.002654278,0.041349791,characterized,transmembrane protein 243-like,genome,1,1,triploid_heat
LOC105329337,27.01692148,0.724729603,0.185886917,7.55E-06,0.000563807,characterized,DNA-directed RNA polymerase II subunit RPB9,genome,1,1,triploid_heat
LOC105342928,282.4187118,0.725828809,0.213481931,5.07E-05,0.002507596,characterized,ralA-binding protein 1 isoform X2,genome,1,1,triploid_heat
LOC105345031,74.9883261,0.728117998,0.137922227,1.13E-08,2.36E-06,characterized,eukaryotic translation initiation factor 3 subunit M,genome,1,1,triploid_heat
LOC105346425,26.3627628,0.730009745,0.388988597,0.002939124,0.044254812,characterized,keratin-associated protein 5-5-like,genome,1,1,triploid_heat
LOC105343804,340.1477795,0.730510986,0.134781082,5.21E-09,1.19E-06,characterized,ATP-dependent RNA helicase DDX50 isoform X1,genome,1,1,triploid_heat
LOC105344422,24.41197255,0.730709202,0.199276118,1.88E-05,0.001194431,characterized,E3 ubiquitin-protein ligase TRIM71,genome,1,1,triploid_heat
LOC105345858,146.6028653,0.733249543,0.189294274,8.51E-06,0.000627706,characterized,protein mono-ADP-ribosyltransferase PARP12 isoform X3,genome,1,1,triploid_heat
LOC105337645,22.16349964,0.733629896,0.245091858,0.000200155,0.006762352,characterized,mitochondrial mRNA pseudouridine synthase Trub2 isoform X1,genome,1,1,triploid_heat
LOC105324468,22.53385142,0.734947494,0.391183532,0.002927563,0.04418895,characterized,kelch-like protein 24,genome,1,1,triploid_heat
LOC105328488,32.06832563,0.736718453,0.249421268,0.000212613,0.007062198,characterized,LOW QUALITY PROTEIN: neutral alpha-glucosidase AB,genome,1,1,triploid_heat
LOC105335179,15.15343466,0.737413731,0.33121637,0.001511743,0.028359963,characterized,glutamyl-tRNA(Gln) amidotransferase subunit A mitochondrial isoform X1,genome,1,1,triploid_heat
LOC105339542,33.77326898,0.738331514,0.185599993,5.57E-06,0.000446446,characterized,ESF1 homolog isoform X4,genome,1,1,triploid_heat
LOC105346358,129.797908,0.739392729,0.242538307,0.000158418,0.005788374,characterized,frizzled-10,genome,1,1,triploid_heat
LOC105340732,40.7658303,0.740196271,0.205306335,2.39E-05,0.00143188,characterized,protein LTV1 homolog,genome,1,1,triploid_heat
LOC117689368,33.95315188,0.742317597,0.213233857,3.74E-05,0.002009499,characterized,ESF1 homolog,genome,1,1,triploid_heat
LOC105334587,56.09527844,0.745575731,0.319166004,0.001168613,0.023686887,characterized,protein canopy homolog 2 isoform X1,genome,1,1,triploid_heat
LOC105343720,48.78057265,0.745937245,0.178377277,2.36E-06,0.000214341,characterized,kelch domain-containing protein 4,genome,1,1,triploid_heat
LOC105325297,47.62435759,0.760639901,0.431349099,0.003477862,0.049536028,characterized,outer dense fiber protein 3 isoform X1,genome,1,1,triploid_heat
LOC117684368,13.12309002,0.763718086,0.299582839,0.000643882,0.015688769,characterized,transcription initiation factor TFIID subunit 2-like,genome,1,1,triploid_heat
LOC105345826,96.41388899,0.772532302,0.284038202,0.000416052,0.011408348,characterized,baculoviral IAP repeat-containing protein 2,genome,1,1,triploid_heat
LOC105322180,340.1840529,0.772831669,0.222858853,3.70E-05,0.001998143,characterized,caspase-7-like isoform X2,genome,1,1,triploid_heat
LOC105340203,385.5860539,0.774564616,0.272870158,0.000305167,0.009115499,characterized,synaptic vesicle 2-related protein,genome,1,1,triploid_heat
LOC105340320,36.072484,0.776923978,0.21844129,2.68E-05,0.001580947,characterized,serine/threonine-protein kinase SBK1 isoform X1,genome,1,1,triploid_heat
LOC105319694,45.54863612,0.781552382,0.208834102,1.32E-05,0.000894082,characterized,chromosome transmission fidelity protein 18 homolog,genome,1,1,triploid_heat
LOC105327644,25.0598113,0.787188102,0.237155001,6.14E-05,0.002921071,characterized,unhealthy ribosome biogenesis protein 2 homolog,genome,1,1,triploid_heat
LOC105334682,122.7253363,0.788038203,0.370534826,0.001741855,0.031467689,characterized,kelch-like protein 24,genome,1,1,triploid_heat
LOC105317370,19.87116917,0.788121024,0.365066516,0.001554479,0.028903594,characterized,prostaglandin E2 receptor EP4 subtype,genome,1,1,triploid_heat
LOC105318274,43.85443362,0.790542336,0.3574449,0.001408438,0.026994952,characterized,baculoviral IAP repeat-containing protein 7-A,genome,1,1,triploid_heat
LOC105336942,135.3681816,0.791597925,0.36088796,0.001490697,0.028057055,characterized,runt-related transcription factor 1 isoform X1,genome,1,1,triploid_heat
LOC105336925,72.23712714,0.792616978,0.300596781,0.000511828,0.013284672,characterized,membrane-bound transcription factor site-2 protease,genome,1,1,triploid_heat
LOC105325006,70.98709574,0.794858391,0.159643543,5.08E-08,8.07E-06,characterized,upstream stimulatory factor 1 isoform X1,genome,1,1,triploid_heat
LOC109618814,49.53515853,0.795108727,0.27624909,0.000241224,0.007805928,characterized,tripartite motif-containing protein 3-like,genome,1,1,triploid_heat
LOC105346349,422.9059182,0.795735499,0.213916454,1.42E-05,0.00094786,characterized,protein disulfide-isomerase A3,genome,1,1,triploid_heat
LOC105327185,15.34825574,0.797346409,0.327779074,0.000865802,0.019194364,characterized,tubulin-specific chaperone cofactor E-like protein,genome,1,1,triploid_heat
LOC105348509,21.97764045,0.797944917,0.271297866,0.00019822,0.006736084,characterized,active regulator of SIRT1,genome,1,1,triploid_heat
LOC105328478,51.83500273,0.802391438,0.329695927,0.000836713,0.01875234,characterized,cdc42 homolog,genome,1,1,triploid_heat
LOC105323008,16.97344988,0.804171418,0.305573284,0.000503062,0.013105911,characterized,E3 ubiquitin-protein ligase RGLG3-like isoform X1,genome,1,1,triploid_heat
LOC105345634,250.4119511,0.805699889,0.248193109,7.41E-05,0.003342285,characterized,sequestosome-1,genome,1,1,triploid_heat
LOC105339454,86.99746643,0.80768843,0.173386527,2.39E-07,3.07E-05,characterized,dnaJ homolog subfamily B member 9 isoform X2,genome,1,1,triploid_heat
LOC105333358,122.4536281,0.808030905,0.213007939,1.04E-05,0.00073173,characterized,stress-induced-phosphoprotein 1 isoform X4,genome,1,1,triploid_heat
LOC105337679,12.55978897,0.810641418,0.399952352,0.002006148,0.034647635,characterized,sodium- and chloride-dependent glycine transporter 1-like,genome,1,1,triploid_heat
LOC105348705,37.97274081,0.811063563,0.322564892,0.000651524,0.015771292,characterized,CD82 antigen-like,genome,1,1,triploid_heat
LOC105333990,167.5344461,0.812191221,0.325731664,0.000713629,0.016704177,characterized,interferon-induced helicase C domain-containing protein 1 isoform X1,genome,1,1,triploid_heat
LOC105319824,546.6673615,0.813161686,0.296637343,0.000389382,0.010890989,characterized,NF-kappa-B inhibitor alpha-like,genome,1,1,triploid_heat
LOC105331753,53.58867422,0.813599337,0.413749463,0.002252641,0.037297996,characterized,cathepsin L1,genome,1,1,triploid_heat
LOC117684474,94.9773978,0.813619089,0.309071811,0.000484428,0.012877735,characterized,NFX1-type zinc finger-containing protein 1-like,genome,1,1,triploid_heat
LOC105332313,1385.742992,0.813671141,0.135372218,1.54E-10,5.48E-08,characterized,LOW QUALITY PROTEIN: X-box-binding protein 1,genome,1,1,triploid_heat
LOC105346251,161.4134325,0.817008438,0.184848708,7.36E-07,8.11E-05,characterized,hephaestin-like protein,genome,1,1,triploid_heat
LOC105321692,89.56907714,0.817099527,0.373152603,0.001409387,0.026994952,characterized,cytochrome P450 2C31-like,genome,1,1,triploid_heat
LOC105338579,15.32188184,0.821990651,0.466342139,0.003197494,0.047106853,characterized,collagen alpha-1(XII) chain,genome,1,1,triploid_heat
LOC105324896,47.04583071,0.832936675,0.274038246,0.000144169,0.005449157,characterized,malectin-B,genome,1,1,triploid_heat
LOC117682412,36.31281434,0.833118475,0.37058213,0.001226896,0.024705353,characterized,heat shock 70 kDa protein 12A-like isoform X2,genome,1,1,triploid_heat
LOC105347686,73.74089433,0.83316646,0.152117586,3.16E-09,7.80E-07,characterized,PEST proteolytic signal-containing nuclear protein isoform X2,genome,1,1,triploid_heat
LOC117692259,10.3357931,0.837886939,0.403072227,0.001750303,0.031496909,characterized,baculoviral IAP repeat-containing protein 7-like isoform X1,genome,1,1,triploid_heat
LOC105329662,28.16349164,0.840543312,0.204072986,2.73E-06,0.000242261,characterized,E3 ubiquitin-protein ligase MIB1 isoform X1,genome,1,1,triploid_heat
LOC117681088,20.61207567,0.841187928,0.497293883,0.003398343,0.048780105,characterized,phospholipase A and acyltransferase 2-like,genome,1,1,triploid_heat
LOC105323827,47.06781825,0.843922385,0.282007851,0.000162779,0.005917105,characterized,tRNA-dihydrouridine(16/17) synthase [NAD(P)(+)]-like,genome,1,1,triploid_heat
LOC105333741,63.73208149,0.844119019,0.199037434,1.56E-06,0.000150224,characterized,scavenger receptor class F member 2-like isoform X1,genome,1,1,triploid_heat
LOC105334922,38.64661128,0.844484905,0.189634997,5.87E-07,6.60E-05,characterized,tRNA methyltransferase 10 homolog B,genome,1,1,triploid_heat
LOC105330659,26.02403262,0.845956013,0.241381378,3.11E-05,0.001771844,characterized,nucleolar MIF4G domain-containing protein 1,genome,1,1,triploid_heat
LOC105320888,53.90030553,0.850436662,0.301839567,0.000279152,0.008600208,characterized,protein mono-ADP-ribosyltransferase PARP14-like isoform X1,genome,1,1,triploid_heat
LOC105337929,61.79727067,0.859650555,0.220517095,6.61E-06,0.000518506,characterized,protein ERGIC-53,genome,1,1,triploid_heat
LOC105329715,267.3696544,0.86881793,0.121908025,7.72E-14,6.19E-11,characterized,UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit isoform X2,genome,1,1,triploid_heat
LOC117681451,16.69076175,0.870899377,0.480975811,0.002769566,0.042358745,characterized,toll-like receptor 4,genome,1,1,triploid_heat
LOC117682274,209.1398897,0.873898512,0.229259797,9.01E-06,0.000651564,characterized,protein HEXIM-like,genome,1,1,triploid_heat
LOC105335483,16.10742358,0.877943771,0.278100288,9.39E-05,0.003993141,characterized,group XIIA secretory phospholipase A2,genome,1,1,triploid_heat
LOC105340223,337.0943773,0.880880814,0.193521829,3.68E-07,4.47E-05,characterized,serine-aspartate repeat-containing protein I isoform X1,genome,1,1,triploid_heat
LOC105337314,136.2618586,0.886287816,0.329779,0.000382732,0.010791099,characterized,steroid 17-alpha-hydroxylase/1720 lyase,genome,1,1,triploid_heat
LOC105321016,92.51014938,0.887565239,0.128226684,3.46E-13,2.28E-10,characterized,protein canopy homolog 3,genome,1,1,triploid_heat
LOC105333724,37.32443812,0.889221021,0.172719961,1.85E-08,3.45E-06,characterized,TLC domain-containing protein 4-B-like,genome,1,1,triploid_heat
LOC105326294,129.3643254,0.893284754,0.197627388,4.15E-07,4.88E-05,characterized,myeloid-derived growth factor,genome,1,1,triploid_heat
LOC105337547,9.447278627,0.893856566,0.487018259,0.002610709,0.041042774,characterized,RING finger protein 145,genome,1,1,triploid_heat
LOC105336320,35.260187,0.900387611,0.545208814,0.003382742,0.048669801,characterized,heat shock 70 kDa protein 12A,genome,1,1,triploid_heat
